Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;8711758;741647,583447266;21,63005;7,385799;12;293,9496;False
2;12372180;2887357,99824219;24,51905;8,613792;12;294,8669;False
3;271100896;28801047,9689453;66,38219;21;12;293,1866;False
4;173272080;33594570,6465436;48,1415;9,082718;12;292,9989;False
5;94003328;17294567,0962488;46,36408;14,40288;12;292,9989;False
6;168719936;24040799,928531;48,50513;9,59201;12;292,3651;False
7;1004921280;120427963,266615;82,31408;13,35641;12;292,3651;False
8;598751360;118195747,14574;73,41767;14,19173;12;292,4687;False
9;954557184;177967170,351235;83,10395;14,61383;12;292,4687;False
10;452586592;133659638,328125;66,29771;12,56833;12;294,4321;False
11;897092352;115526803,05;81,52924;14,41409;12;292,665;False
12;587376704;180655245,45633;70,80211;12,521;12;292,665;False
13;1056035456;267464602,695313;82,1477;12,62042;12;292,665;False
14;1014022208;394595862,032983;80,64738;12,18774;12;292,1526;False
15;937441600;389669733,475;84,64946;16,10645;12;294,0676;False
16;2461919744;417159592,003711;110,7648;17,97961;12;294,0676;False
17;2049189120;433764045,25;108,6834;20,06067;12;294,6287;False
18;2126015616;285132048,635803;94,42177;11,01532;12;294,6287;False
19;1875536768;282793611,965772;110,6755;23,71844;13;296,4873;False
20;899625280;329683694,263086;80,20207;13,55957;13;294,8256;False
21;2020476672;361993765,25;110,6756;22,1712;12;298,5627;False
22;2076375424;382703100,015814;97,69913;13,07904;12;298,0705;False
23;1493527168;269841052,571426;96,69874;17,31439;12;295,7584;False
24;2672644864;619168795,485498;107,8161;14,94318;12;295,5629;False
25;1113538432;296765693,35127;94,56665;21,21075;12;295,3312;False
26;1324827392;239274509,596533;95,79744;18,87292;12;296,8813;False
27;1158863872;367314122,868817;96,02975;22,02722;12;300,1712;False
28;1799955200;432550283,436719;109,8964;24,05774;12;296,8813;False
29;3137266432;398628634,925;127,447;25,07422;12;298,1671;False
30;2865043456;310422072,346436;112,8544;16,82117;12;297,1068;False
31;2854906880;413949434,882813;105,6581;13,0304;12;298,4965;False
32;3540473856;513019663,25;108,177;11,57324;13;299,21;False
33;1796976896;491744410,46036;93,55381;12,5885;12;295,3049;False
34;1697195392;497765176,232813;96,28351;15,14722;13;299,128;False
35;683348992;252051538,398242;76,55842;15,03418;13;299,0546;False
36;2208374784;346278457,225;106,838;17,59277;13;298,1979;False
37;2007513216;496436431,864824;90,40097;9,963257;13;299,4797;False
38;1495084160;365388393,7;95,53673;16,55554;13;297,1171;False
39;966209088;317675428,759375;75,48012;10,09839;13;300,6027;False
40;1964593920;389203857,3;92,54544;11,08582;13;296,9069;False
41;899325376;317423445,45;83,40742;16,00854;13;297,4747;False
42;2667383808;494140685,848199;120,7453;23,70532;13;297,4747;False
43;1640841984;286570452,064062;97,33774;16,28735;12;297,7092;False
44;3668247552;404320288,274609;129,6739;22,89075;13;296,967;False
45;990974976;211926992;84,31911;15,12451;13;296,5104;False
46;1043910080;257831478,09375;96,98136;25,27832;13;298,3034;False
47;1726226048;339171947,520918;93,29621;13,05188;12;297,382;False
48;2164148992;394543702,5125;105,8891;17,12976;13;294,8718;False
49;705678784;265238301,197803;76,2353;14,11401;13;294,8718;False
50;3260376320;412127512,425;124,91;22,00598;12;294,7266;False
51;1779212672;359099470,48125;96,17329;14,03687;12;291,931;False
52;887105344;295637586,455148;74,74482;10,27698;12;292,0897;False
53;3518544384;509385409,347461;116,9131;15,50977;12;292,0897;False
54;1904097792;325367356,8;105,8759;19,20459;12;291,0091;False
55;2149165312;566239484,04375;95,78603;11,4231;12;291,6385;False
56;2616225536;385717970,551263;111,6361;17,33911;12;292,0671;False
57;2442462976;449471387,45;105,1716;14,63013;12;292,0671;False
58;1940978304;476763755,45496;105,2779;18,30518;12;289,2321;False
59;987478528;262410616,595175;73,42721;8,516357;12;289,3033;False
60;1281656320;299047098,147347;93,0745;17,33179;13;296,0002;False
61;1165668864;236293887,121875;94,92474;20,61743;13;296,0002;False
62;2169510656;361321167,054688;105,2535;16,55322;12;292,6155;False
63;1395799808;428573500,857092;96,59618;18,41064;13;295,1565;False
