Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;902462656;322752850,853886;966,3692;54,69789;11;316,9975;False
2;820846976;452457532,000449;936,3123;52,09483;9;277,7646;False
3;876767552;428076651,848827;957,1092;38,72208;10;274,8341;False
4;903155008;542184641,704525;966,6163;58,24576;10;301,2605;False
5;1253058560;553415654,300511;1078,095;53,76788;10;259,763;False
