Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;261,647735595703;65,5138527806148;267,0567;17,32428;14;337,6292;False
2;294,727203369141;114,182595504422;320,1979;19,96346;14;308,2275;False
3;469,967803955078;126,399436722735;270,2961;14,42473;14;337,4728;False
4;2096,6181640625;255,92789936997;547;22,00862;14;337,4728;True
5;661,09130859375;196,710335981846;530,0783;25,24702;14;338,3019;False
6;2214,99169921875;472,583621776104;547;21,26932;14;337,3722;True
7;517,727966308594;226,847193361181;348,6458;18,01529;14;337,3304;False
8;1943,17419433594;412,416283229739;547;23,1427;14;336,5959;True
9;599,643676757813;335,587429618835;460,6656;22,6662;14;336,6978;False
10;1885,04357910156;401,000749397278;547;23,63867;14;337,6093;True
11;783,945373535156;321,149819754064;435,0446;19,57623;14;336,4299;False
12;863,878601074219;347,256366634369;435,9316;19,46643;13;335,9739;False
13;973,596984863281;337,889402658724;498,154;20,85425;14;340,4649;False
14;972,281066894531;322,386017036438;499,7074;20,92871;14;340,0767;False
15;642,070007324219;255,139894899726;437,3283;21,03314;14;343,4252;False
16;780,096923828125;259,924909571815;461,9538;20,82123;14;343,4252;False
17;895,039245605469;309,343520259857;466,2336;20,07306;14;337,418;False
18;2249,35302734375;373,122837389261;547;21,07251;14;332,6181;True
19;738,315490722656;257,593970450549;372,959;17,12134;14;340,2315;False
20;2379,0048828125;523,756958770752;547;20,39026;14;340,4644;True
21;2053,5439453125;481,659983496438;547;22,30457;14;333,3445;True
22;749,635009765625;354,615398278832;529,2441;24,17297;14;335,4701;False
23;2323,69091796875;404,239386367798;547;20,67041;14;340,4147;True
24;665,857543945313;244,959808471054;532,9378;25,32251;14;341,7108;False
25;622,682800292969;247,696629929543;429,8329;20,88501;14;337,414;False
26;534,121276855469;260,457141494751;344,1923;17,60132;14;341,3728;False
27;454,270782470703;177,080669039475;376,1341;20,30151;14;339,0851;False
28;645,434509277344;274,429339919984;465,8507;22,92529;13;334,0793;False
29;680,676147460938;238,395156722335;347,6994;16,40015;14;339,6354;False
30;644,079223632813;207,894688050449;530,4651;25,48596;14;340,5433;False
