Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;125,036445617676;103,228084945679;55,8999;13,49777;13;338,1135;False
2;123,837776184082;105,996798706055;53,44144;15,60882;13;338,1135;False
3;124,433082580566;108,791688919067;32,34179;8,436035;13;367,8208;False
4;127,247840881348;112,758123397827;39,97635;13,16362;13;367,8208;False
5;142,323760986328;117,634252548218;77,35838;22,4409;13;367,8208;False
6;137,253875732422;119,999190139771;0;0;10;457,5129;False
7;137,253875732422;119,785715103149;0;0;10;457,5129;False
8;137,253875732422;118,118621444702;0;0;10;457,5129;False
9;137,253875732422;117,217651367188;0;0;10;457,5129;False
10;163,882278442383;121,338042068481;101,8185;23,49741;14;406,1831;False
11;141,471237182617;119,00450630188;46,87451;16,2291;14;406,1831;False
12;142,362854003906;117,248538970947;48,60196;13,66327;14;406,1831;False
13;143,547256469727;121,198508071899;49,40123;13,12521;13;408,8587;False
