Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;108883189760;10858960219,6143;62,40305;13,5;12;336,0417;False
2;396170788864;59926016810,1281;77,31198;13,07423;13;317,1273;False
3;80742031360;17935007212,5339;54,52285;10,15787;13;317,1273;False
4;116388651008;26297356806,5579;62,65511;12,86156;13;318,2428;False
5;539759935488;80206649830,4;84,38478;14,55861;13;316,8514;False
6;1490276319232;103089393142,244;96,66203;13,14255;13;315,5661;False
7;308067663872;59964251728;74,51221;13,24149;13;315,6129;False
8;707193864192;65374494369,6;77,41423;9,826935;13;317,2852;False
9;875875139584;102519876924,8;84,17751;11,34967;13;317,1264;False
10;448120848384;57700401494,725;75,43538;11,42065;14;317,1953;False
11;1085423026176;118690352822,4;108,1363;21,65121;13;318,2255;False
12;535187030016;92352406936;80,53819;12,73856;13;318,2255;False
13;400774987776;68195735722,9137;82,57381;15,82379;13;316,5684;False
14;367002451968;81246664301,75;83,82485;17,29376;13;316,3815;False
15;252859695104;52072943434,9437;78,69524;17,29883;13;318,5828;False
16;332632850432;73356462399,3;77,35576;14,41669;13;322,6563;False
17;685911834624;151921640630,65;90,09059;15,75922;13;318,6111;False
18;491903713280;76451524543,05;76,29761;11,30389;13;318,6183;False
19;3385909837824;293555034756,8;105,7571;11,45813;13;317,7213;False
20;1064616787968;209950110587,774;91,01475;12,9939;13;316,2289;False
21;678122553344;278063409608,85;80,90454;11,44611;13;316,8008;False
22;748640796672;207867585280;79,94202;10,5;13;316,2289;False
23;623890989056;168165104460,8;79,94434;11,53174;12;317,8131;False
24;1296149250048;222406184697,6;106,5212;18,86084;12;315,6175;False
25;187913830400;71231669432;70,44646;14,34875;13;316,5424;False
26;2307264872448;318427969442,425;127,1394;24;12;314,6584;False
27;1263046885376;203216172851,2;90,11523;11,57629;13;316,0598;False
28;1528930107392;187541035764,33;104,4632;16,47253;13;319,2476;False
29;948572520448;283377020083,2;88,79688;12,86023;14;320,0233;False
30;1183817793536;189184600093,88;110,6554;22,16406;13;316,7722;False
31;1472905216000;230846763507,4;105,7608;17,23401;12;312,6076;False
32;952971231232;185278040929,834;95,4835;15,76685;12;312,6076;False
33;1309000859648;173314008552;90,15257;11,31958;12;312,4151;False
34;409063489536;134184490566,4;94,48061;23,26843;12;311,3644;False
35;982635315200;183486571693,521;89,3248;12,65466;12;309,7856;False
36;697765920768;152508683751,984;84,15287;12,71338;12;317,5544;False
37;893186867200;110462238057,058;80,59951;9,872681;12;317,5544;False
38;1889656897536;412491919475,625;96,27376;11,57593;12;318,0146;False
39;1444263886848;347411408145,6;94,95702;12,7052;12;318,0146;False
40;1139776421888;302776578931,2;95,41345;14,54541;13;319,6053;False
41;1866179018752;240735887111,664;96,41802;11,71082;12;318,5505;False
42;795266646016;185018852849,316;79,10903;9,908569;12;318,5505;False
43;1798413484032;287739829952;99,80746;13,20471;12;317,2263;False
44;1835676073984;281624882469,369;98,99943;12,73389;12;316,1709;False
45;1798241779712;404928193906,922;95,6052;11,58728;12;316,1709;False
46;1341426761728;379747782143;88,06436;10,5;12;317,0622;False
47;2220981223424;240290159528,04;98,08282;11,24976;12;315,6991;False
48;356780441600;112616030195,7;66,11645;8,612061;13;316,7803;False
49;543237668864;121583598243,2;80,83293;12,73096;12;315,6327;False
50;1096254029824;162748981755,2;94,33803;14,24609;12;315,6327;False
51;627846676480;155357882876,8;80,29466;11,64209;12;317,5378;False
52;936115109888;189885738643,2;81,50436;9,93042;11;314,9048;False
53;790569943040;146603376729,792;82,54021;11,22827;12;315,1903;False
54;938829348864;160886079644,8;98,6095;17,56909;12;315,1903;False
55;828564439040;169382223938,05;83,25072;11,24487;12;314,7078;False
56;1230829387776;210672606580,15;92,62533;12,70703;12;314,7078;False
57;603318452224;181585615512;76,04891;10,04028;12;314,3986;False
58;1355406114816;210328877507,3;90,40243;11,23169;12;313,2413;False
59;745057943552;130669072079,887;94,20816;17,20679;12;315,543;False
60;774444089344;244568136492,516;95,43034;17,51978;13;314,7228;False
61;855775379456;177664943826,4;83,52394;11,21387;12;316,9602;False
62;2139268055040;210270408742,4;93,88351;10,07251;12;316,9602;False
63;1002400907264;232399831648;82,87476;10,04492;12;312,1771;False
64;1335203856384;397697687942,4;93,80112;12,71606;12;316,9602;False
65;981343076352;232635365689,6;93,31203;14,55664;12;315,0049;False
66;963610804224;237275360861,521;95,30446;15,67651;12;316,0249;False
67;1740494077952;267729517008,8;97,94466;12,69604;12;317,7787;False
68;720991879168;131709300662,4;82,58394;11,82764;12;317,9456;False
69;671823036416;122085192349,506;83,58649;12,68604;12;317,0225;False
70;398330757120;110931741401,337;80,22866;14,54639;12;316,0653;False
71;1487039102976;135162474885,715;105,6998;17,26587;12;317,8732;False
72;476315779072;95193735755,7727;82,50011;14,49072;12;317,2108;False
73;885949595648;173766677336,211;76,9123;8,618164;12;317,8804;False
74;3813276123136;374648517312,118;119,8544;15,75171;12;319,1755;False
75;387597959168;97033581074,3219;79,68752;14,49146;12;317,8804;False
76;325344526336;84671388110,4;79,95267;15,99902;12;318,8104;False
77;889688686592;129308993731,2;76,59458;8,493896;12;317,8804;False
78;725652733952;155821060499,2;81,42205;11,30078;12;318,0486;False
79;1257460334592;192399642013,405;93,0377;12,8208;13;318,6917;False
80;419677831168;87942257847,4625;93,00022;22,13843;12;317,9111;False
81;125898268672;48398539544,55;61,00392;11,4126;13;318,1575;False
82;647783645184;103014017959,228;101,6468;23,23608;12;317,0978;False
83;518053396480;95302013540,8;93,81263;20,31885;12;313,7653;False
84;5347790028800;482166359914,575;138,1379;20,23682;12;315,1965;False
85;570619199488;87235830130,3454;95,40813;20,33447;12;312,824;False
86;1190551355392;172189758266,8;107,9088;20,36792;12;312,824;False
87;1125262950400;217869481011,2;106,6882;20,29248;12;314,2141;False
88;958227939328;184115512914;98,79816;17,41821;12;312,5957;False
89;950016081920;151620010199,933;92,38601;14,40576;12;317,0781;False
90;951947427840;277983479560,775;81,40491;9,762695;12;311,7805;False
91;837133598720;123086176805,959;93,84296;15,95557;12;312,0392;False
92;797598941184;139967459586,582;91,16294;15;12;312,649;False
93;773922619392;150750246719,632;80,57578;10,5;12;311,7805;False
94;1722021969920;210428415821,7;120,4496;23,54321;12;312,5637;False
95;1413946802176;228318427770,3;95,3539;12,87549;12;311,8386;False
96;647556562944;98019798956,2;94,99879;18,81396;12;311,8386;False
97;416367935488;77770308014,8;80,49677;14,25537;12;311,0022;False
98;696784453632;150596076408,431;93,60187;17,38379;12;313,098;False
99;1005536280576;133280925470,534;109,4675;23,26904;12;316,4044;False
100;1167883108352;209013216614,4;95,54813;14,34131;12;315,6777;False
101;638609457152;84240437724,246;94,75883;18,88379;12;314,5541;False
102;607711789056;67656546745,7688;96,20325;20,28564;12;315,4545;False
103;296094302208;46614424865,8011;85,30686;20,2627;12;315,4428;False
104;778178265088;105069009608,103;109,2374;26,29541;12;316,6729;False
105;2091415896064;179626581093,172;121,2093;21,7959;12;313,3104;False
106;969680748544;149216321795,369;97,04907;16,5;12;315,9718;False
107;746319314944;99055606343,4;75,95726;9;12;314,7705;False
108;367072247808;68195248153,2312;92,82024;23,41797;12;314,7705;False
109;1263243362304;179210215460,768;111,4092;21,90039;12;316,8574;False
110;1110735847424;182988153709,184;92,80451;13,5;12;316,8574;False
111;719531474944;111552324392;94,48115;17,59863;12;313,2829;False
112;615126990848;71654009596,5122;91,73135;17,41357;12;313,0645;False
113;317598007296;53322899686,3313;77,3941;14,56104;12;313,3396;False
114;477601923072;146256589538,124;93,01363;20,60986;12;313,2829;False
115;312463917056;67108291980,3672;79,12786;15,7417;12;315,4471;False
116;336874864640;92965372890,5797;77,55982;14,25488;12;314,467;False
117;1797969281024;278658056096;94,83139;11,29834;12;315,5723;False
118;2943834128384;354173350617,6;107,0285;12,67871;12;314,8228;False
119;1697663549440;224870085946,375;108,8604;17,55615;12;314,4052;False
120;1380559486976;242265333142,938;94,50151;12,73291;12;314,252;False
121;1267944783872;242815670229,115;108,7347;20,26611;12;315,0884;False
122;719437627392;212694858739,2;98,92147;20,23291;12;314,3159;False
123;558580367360;152217546918,3;74,48946;9,82373;12;315,5511;False
124;711441645568;133504636423,815;81,26899;11,3042;12;315,5511;False
125;1413979176960;404085675776;98,88695;14,45117;12;315,8023;False
126;580531781632;117987032813,691;78,79704;11,39795;12;315,0795;False
127;1095657062400;190517666532,076;94,75993;14,43848;12;315,478;False
128;1372349923328;380405009761,698;94,50608;12,80127;12;315,6548;False
129;5611540971520;440057337344;135,8285;18,78955;12;315,478;False
130;2046988386304;342031425438,35;108,3452;15,76465;12;314,5034;False
131;2124477497344;386349359566,4;105,8273;14,39258;12;313,2883;False
132;1536796393472;214204522463,475;92,96515;11,45264;12;312,2528;False
133;794497056768;168778560987,752;94,06448;16,5;12;312,2528;False
134;4061919707136;393206200222,4;123,4617;16,5;12;312,2528;False
135;2286063452160;485861279603,2;114,089;17,38379;12;313,2669;False
136;663559471104;203541971086,061;80,57254;11,35596;12;312,7556;False
137;523251154944;163088744904,8;94,0664;20,33301;12;312,2528;False
138;1262495334400;190544325334,35;93,3943;12,87012;13;315,1175;False
139;499296632832;100523127961,6;80,07837;12,86182;12;313,2362;False
140;2106506739712;260035280982,425;105,6925;14,42285;12;314,3404;False
