Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;3847,42138671875;3405,81064453125;58,06124;9,664468;11;378,936;False
2;3982,07080078125;3512,91666259766;86,86936;28,86991;11;389,5201;False
3;4257,9345703125;3530,45854492187;105,1187;14,01923;11;415,2816;False
4;4360,39697265625;3680,40294189453;433,0663;21,87915;12;392,7331;False
5;4238,01611328125;3800,21871337891;85,20018;13,20723;11;415,2816;False
6;4418,41650390625;3881,45535888672;0,733909;5,264832;13;441,7683;False
7;4418,41650390625;3895,81746826172;0,7337706;5,022675;13;441,7683;False
8;4776,36962890625;3990,98878173828;547;21,64044;12;422,937;True
9;4787,12841796875;3944,91312255859;295,2215;17,70172;12;449,1907;False
10;4788,9658203125;4094,58312988281;299,2034;20,88171;12;448,9763;False
11;4777,80078125;4114,93552246094;288,0381;20,76654;12;448,9763;False
