Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;13032317952;1321627721,15352;64,78947;12,11278;13;329,4167;False
2;14708918272;4860419306,9229;62,17518;10,5;13;329,4167;False
3;12435829760;4116096365,86182;82,18002;19,93002;13;329,0885;False
4;39298744320;6726357022,775;81,87958;11,12947;13;329,0885;False
5;14714639360;5261163074,51875;68,27003;12,6779;13;329,9605;False
6;55889555456;8011273640,25;95,93991;12,92239;13;331,9019;False
7;59316596736;9661385096,525;97,55531;12,89737;13;330,0559;False
8;18031568896;6915658732,825;69,17148;12,47888;13;350,2179;False
9;28948029440;7841550347,3375;82,16086;13,10806;13;330,3833;False
10;48438812672;10943156188,3;96,88344;14,05194;13;329,4837;False
11;16469965824;5862590369,925;61,84506;9,919189;13;332,8223;False
12;24475457536;6874643053,2;67,26228;9,48468;13;327,9781;False
13;16412429312;6862546150,8;65,31425;10,97241;13;329,5131;False
14;47896571904;9380743337,55;107,224;17,16998;13;326,842;False
15;56229597184;8824864476;105,9818;15,54565;12;328,1926;False
16;17515175936;6282023336,575;82,39386;16,86676;12;328,8132;False
17;18437867520;8853470399,2;68,24466;11,11017;12;323,9207;False
18;20120256512;7849383276,8;81,9843;15,54419;12;328,0375;False
19;26359386112;5916709085,1375;64,78502;8,52478;12;329,7628;False
20;29256472576;7038713880,4;76,19203;11,15662;12;328,7187;False
21;53240512512;12573774058,6;128,6674;23,43518;12;326,6273;False
22;20658507776;8359968537,35;87,01878;17,10016;12;324,5814;False
23;36723568640;9244865158,3;80,94069;11,18988;12;327,3136;False
24;45747412992;9686224654,375;111,4862;19,07776;12;328,2981;False
25;49624289280;10486492726;97,966;14,07349;12;326,6616;False
26;38994235392;8562096919,74375;83,28165;11,49133;12;327,1689;False
27;17208842240;5323656732,66094;78,97887;15,57251;12;327,5009;False
28;18056986624;5391996927,75;76,90918;14,60876;13;331,879;False
29;31606878208;8767091591,95;78,38859;11,28259;12;326,433;False
30;35571814400;6397796326,05625;75,84447;10,04553;12;329,3655;False
31;40352894976;8645497978,575;92,30377;14,05798;13;331,4526;False
32;17667366912;5555618257,225;64,44737;10,23096;12;327,4099;False
33;34302808064;10294248262,4;84,30248;12,52002;12;326,279;False
34;29542055936;8170873783,96875;77,14594;11,28003;12;325,765;False
35;59854430208;7813941083,54375;92,2133;11,25305;12;323,7661;False
36;29247174656;7539160830,4;81,59263;12,60193;12;323,7257;False
37;34022400000;8078997850,4;84,74858;12,66614;12;325,2833;False
38;43791921152;12765720428,8;94,92066;13,97937;12;324,6856;False
39;18615050240;4396620886,25;74,1978;13,06677;12;323,831;False
40;40602935296;9045617544,55;93,18519;14,0708;12;326,5155;False
41;19422187520;9353100203,925;64,89896;9,851196;12;325,9586;False
42;20296878080;6407197128,65;82,43243;15,56812;12;326,4033;False
43;17950040064;6873195911,1;76,26068;14,1073;12;324,9939;False
44;24192520192;8289463853,9;79,58305;13,10242;12;321,7739;False
45;40695377920;12408518505,325;82,6617;11,04028;11;325,9449;False
46;39763034112;8698065912,125;92,70635;13,97717;11;324,2949;False
47;36797997056;8299837717,525;93,22806;14,65039;11;323,3464;False
48;42529849344;10553967222,4;95,00699;14,10107;11;322,1722;False
49;18767751168;8508448771,2;77,37486;14,229;11;325,5973;False
50;58605101056;8951791105,42422;114,1684;17,43823;11;323,8759;False
51;68989329408;10106355138,85;101,0077;12,54004;11;322,8353;False
52;61002612736;13822917084,2;109,0795;15,55225;11;322,8353;False
53;32108029952;9484811582,75;79,80389;11,45264;11;322,2287;False
54;55941099520;9177963153,2125;111,6342;16,97827;11;322,2287;False
55;24802177024;7241189577,05;95,1102;18,51929;11;322,4148;False
56;43783225344;10604815293,425;101,3593;15,86572;11;323,1368;False
57;15866209280;4949370118,4;65,69434;11,03687;11;322,1265;False
58;25424570368;6818134898,35;78,08744;12,39722;11;324,1818;False
59;28536991744;7957777070,025;82,15623;12,97412;11;324,714;False
60;35737673728;9825830674,85;100,3922;17,13647;11;321,429;False
61;27033204736;7145675081,6;85,09318;14,15552;11;321,429;False
62;29205729280;7920096068,125;100,8169;18,97876;10;319,106;False
63;23861958656;5284592821,94063;97,92117;20,05591;12;323,1039;False
64;24444858368;6302310076,7625;78,24309;12,59717;11;321,7175;False
65;79569068032;13164887636,475;106,4976;13,08472;12;325,4295;False
66;27759489024;9182021961,6;85,66164;14,15869;12;321,4815;False
67;70268649472;10276450300,95;96,00865;11,29468;12;324,8134;False
68;31337871360;5364140806,975;93,00957;16,02417;12;327,9103;False
69;21615192064;5676469373,525;65,81521;9,631592;13;326,9077;False
70;32040962048;7585254412,98203;93,20352;15,91357;12;327,9109;False
71;42884464640;9112864331,9;94,97211;14,27026;12;327,6347;False
72;54038335488;9482141246,075;100,601;14,23242;13;326,9077;False
73;35155517440;10796988492,9;79,20978;10,93921;13;326,9077;False
74;119657758720;14826249041,6;128,7415;15,56445;13;324,8383;False
75;44728111104;11538377570,2;79,74076;9,779297;12;325,2649;False
76;25848135680;7111548365,4875;78,67175;12,58252;13;326,847;False
77;38724141056;12457514669,6;91,92921;14,0625;13;327,451;False
78;38027702272;9701602090,8;86,05675;12,34497;12;325,065;False
79;47796498432;10304283195,1;85,80612;11,01929;12;327,2013;False
80;28766517248;10167365186,4;86,33246;14,06104;12;319,9725;False
81;23472492544;7538665080,5125;67,51079;9,572754;12;321,7882;False
82;33334513664;8763144826,6;91,43879;14,79175;12;323,0023;False
83;42568634368;11041975499,7406;99,57961;15,46558;12;321,7882;False
84;27378272256;9381760232,2;86,79354;14,65015;12;321,7882;False
85;54682386432;11166753959,2313;95,50751;12,55225;12;321,7882;False
86;37872427008;9666824530,06875;76,89663;9,891602;12;325,5469;False
87;44508540928;14334447618,4;84,78226;11,0918;12;325,5469;False
88;36678148096;9775652148,89688;86,41434;12,55249;12;321,9304;False
