Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;839,123168945313;463,451174926758;324,989;19,91836;14;350,9736;False
2;920,360290527344;559,173355102539;299,1557;20,34909;14;474,1928;False
3;863,570922851563;604,056964111328;240,9548;16,23429;14;474,1928;False
4;902,902954101563;663,278994750977;382,4027;27,37675;12;380,8187;False
5;988,701416015625;655,759155273438;407,2566;37,66534;14;473,3198;False
6;968,385681152344;679,743296813965;380,8728;21,72888;13;412,2288;False
7;977,528442382813;605,342724609375;378,5628;20,33441;13;412,797;False
8;961,801391601563;630,899653625488;372,6139;21,11227;13;412,6959;False
9;999,950805664063;695,180267333984;433,6063;28,18912;13;412,524;False
10;924,221252441406;659,561042785645;352,5342;22,64453;13;416,0052;False
11;1038,23254394531;653,010151672363;430,5663;23,33487;13;423,1499;False
12;982,866455078125;621,890158081055;435,025;32,99738;13;416,0052;False
13;1279,82275390625;731,06263885498;547;26,54608;12;426,7659;True
14;1045,91772460938;752,601568603516;467,7852;27,6076;13;408,6918;False
15;1006,22967529297;646,696884155273;374,1065;18,21735;12;426,7659;False
16;1070,98413085938;676,128709411621;461,7401;23,21198;14;410,3209;False
17;899,109008789063;650,919033813477;324,5264;19,63312;13;409,2872;False
18;1077,64868164063;688,114028930664;434,6055;20,07544;12;426,557;False
