Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;11703893884928;982374188321,958;466,3777;21,96198;13;339,671;False
2;8216251990016;1796859262626,99;403,4401;23,55116;14;353,727;False
3;11474309218304;2715631922790,4;463,2926;24,22995;13;339,688;False
4;6675202834432;2233044031423,27;376,6837;19,1039;14;353,4004;False
5;9600092864512;2460137007994,75;436,1004;18,74667;13;340,2185;False
6;7811046572032;2234523181721,6;407,1281;20,94662;13;340,2185;False
7;8658310660096;2099633785355,15;438,0379;22,7551;14;320,9586;False
8;5093070471168;1359138196457,48;345,8488;20,47784;14;350,8815;False
9;9953624457216;2813849569659,79;433,9989;20,85983;13;348,9456;False
10;13802144792576;3001326658356,25;492,616;28,69949;13;339,7899;False
11;22397822435328;4043075043251,23;547;21,94052;13;369,932;True
12;22437995479040;6900734315725,3;547;22,48065;13;370,2636;True
13;12128852377600;3774076269363,2;463,8549;24,05591;13;348,6074;False
14;14934373040128;5166731897036,8;497,1697;22,53467;13;348,6074;False
15;14884914855936;4193935314124,8;497,7342;24,2356;13;347,4377;False
16;18108112699392;5467407822471,46;530,1516;23,56433;13;348,6074;False
17;19682817998848;6059057702502,4;547;22,05212;12;346,7869;True
18;16208829087744;5122946248879,6;524,8286;25,4549;12;334,8494;False
19;13971468845056;4884405888614,4;496,9895;20,80145;13;337,3652;False
20;23636652064768;8178481006182,4;547;23,6261;13;380,0248;True
21;16271005450240;4695555268608;495,9988;25,63684;12;365,1626;False
22;23636652064768;6078539669620,8;547;21,68066;13;380,0248;True
23;24437636202496;6661196113586,26;547;23,4599;13;386,4102;True
24;24570375438336;6323232866304;547;21,86047;13;387,4583;True
25;24570375438336;8654680034611,2;547;25,17493;13;387,4583;True
26;18499432873984;9452238181990,4;497,4951;27,68335;13;387,611;False
27;22228146061312;6502359586643,6;530,1292;30,29529;13;386,2594;False
28;24521547448320;8803348171999,37;547;20,51746;12;387,0731;True
29;24496394207232;8654980880375,9;547;25,14014;13;386,8745;True
30;22788995809280;9582434208972,8;527,9611;21,79236;13;393,5136;False
