Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;88455716864;10305464686;50,45231;13,73053;14;326,3282;False
2;231202553856;45663254073,6;80,98756;16,57008;14;327,8828;False
3;281508937728;76875137198,3781;90,54552;16,4323;14;325,027;False
4;241053401088;64431478828,8;83,78717;16,04741;14;325,027;False
5;249633341440;83902186176;86,02696;14,25143;13;323,1056;False
6;153600491520;52053409351,95;66,33459;13,45079;14;326,8167;False
7;424679931904;80993405184;111,6604;22,77612;13;324,1563;False
8;314801913856;114784572982,4;95,34116;23,80447;14;325,9559;False
9;225379483648;68427547848,9191;80,87909;12,06177;13;325,3973;False
10;305872928768;118317614544;94,22141;18,65347;13;325,3973;False
11;324366401536;83683594142,4;97,41381;16,16583;14;324,5375;False
12;571981037568;93259676156,8;129,358;16,1181;14;324,5375;False
13;420979310592;90236713833,6;110,977;19,35736;14;324,5375;False
14;428866338816;144267572428,8;112,2275;27,9899;13;324,1216;False
15;297098969088;139324541800;91,92022;22,57623;14;327,6119;False
16;514646409216;102696593600;120,9804;23,56903;14;327,6119;False
17;392371470336;112145188300,8;105,6353;24,0199;14;327,6119;False
18;328352661504;74112536108,8;96,61267;20,02435;14;327,6605;False
19;175494299648;65272620969,6;71,35716;16,53748;13;325,4338;False
20;222392729600;69725632025,6;83,27952;13,55676;13;317,6982;False
21;431258107904;67342083862,4;110,5912;22,5246;14;327,9181;False
22;306579668992;65230142154,4;93,04384;20,22229;14;328,3896;False
23;344460918784;91578342534,4;98,62003;26,3996;14;328,4001;False
24;242788810752;76549943654,4;82,6909;21,27765;14;328,6783;False
25;200895414272;67459359040;76,43427;17,77069;13;325,1856;False
26;407041376256;84613082702,85;107,1442;21,70795;14;328,524;False
27;466522079232;162700673737,6;114,7058;22,88232;14;328,524;False
28;247219552256;106339704288;83,39993;22,02087;14;328,7889;False
29;252446425088;127866774707,2;84,32467;25,35583;14;328,6649;False
30;346489126912;92455360883,2;98,79042;19,49426;14;328,6649;False
31;364505235456;105082706611,2;101,8909;22,01318;14;327,4495;False
32;308812054528;92615001292,8;93,26467;22,0553;14;328,6649;False
33;260056629248;102164404086,4;85,58625;21,10828;14;328,6649;False
34;289631928320;83693705728;90,67744;19,70947;14;327,8053;False
35;224798785536;113037515187,2;79,95883;22,96619;14;327,6074;False
36;348904947712;125650344819,2;99,39858;20,13391;14;328,0819;False
37;361404596224;128545740390,4;100,8613;24,80493;14;328,7366;False
38;501785722880;104447816710,4;119,9921;22,4563;13;326,6412;False
39;214415572992;99618741145,6;77,92105;19,87073;14;328,0819;False
40;333732544512;117219181254,4;97,49332;21,25208;13;327,4535;False
41;262042451968;84145348928;86,2559;28,75781;14;327,7917;False
42;223667814400;71541344896;81,13799;17,14966;13;323,8806;False
43;245391261696;86948187830,4;83,14925;16,25061;13;328,6353;False
44;337116987392;138485032396,8;97,45836;15,62903;13;328,6353;False
45;171637669888;64272959276,8;70,41122;14,42151;13;325,9189;False
46;227583016960;71812322015,4;78,84911;20,24524;13;332,0336;False
47;294842433536;96493795168;93,28446;15,12341;13;323,5865;False
48;202088792064;72227878035,2;76,54316;17,14709;13;325,5191;False
49;141746110464;58773417120;64,10484;14,50452;13;325,5191;False
50;316247212032;117279137946,163;96,78292;24,79749;13;323,2038;False
51;342977806336;100179685939,2;101,3329;15,56482;12;322,0488;False
52;204996313088;69938411600;77,6788;17,45068;13;323,8772;False
53;483539550208;123375193856;120,7147;23,22302;12;321,3442;False
54;427848368128;99108398425,6;111,9748;14,07959;12;324,352;False
55;385832189952;103875662140,8;105,9221;29,57129;12;325,1934;False
56;338676056064;97832610995,2;99,03487;27,30811;13;325,6387;False
57;338039242752;125539267737,6;98,94173;18,62671;13;325,6387;False
58;147352698880;64902360550,4;65,09728;14,9668;12;326,3955;False
59;242600837120;78324694022,4;84,53066;23,04272;12;323,8083;False
60;277555707904;98665001062,4;90,5053;18,20166;12;323,5942;False
