Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;1132103040;69438528,9143276;81,00932;14,62532;12;384,4602;False
2;660223296;164466916,175781;69,36032;13,5;12;385,106;False
3;1613020416;235659750,899756;89,96629;15,67283;12;385,8939;False
4;1400185600;344135745,76875;82,53119;12,78659;12;385,8939;False
5;2239699712;584039502,787109;89,87207;11,24028;12;385,8939;False
6;1356246528;380331681,267871;76,08419;9,534698;12;385,8939;False
7;2034922240;379299637,453467;90,34529;12,71716;12;388,4329;False
8;3653558528;890664340,796094;108,3556;14,55988;12;385,8939;False
9;3599850240;760475922,131738;112,1728;17,13239;12;389,5397;False
10;2726732032;579048525,759375;97,89834;13,03107;12;386,8309;False
11;1253945600;393425972,486255;82,94156;14,59927;12;386,8309;False
12;1977669760;296612995,507764;92,08274;14,12329;12;388,4872;False
13;2707175168;390675255,598374;104,854;17,34601;12;388,4872;False
14;1482883968;265882061,635938;91,00443;17,95264;12;388,1371;False
15;1531512064;328153239,690625;94,32402;20,10254;12;388,9396;False
16;1983597952;381092460,283594;90,29179;13,02283;12;388,6565;False
17;2495088384;559353348,832813;97,45082;14,09271;12;389,8868;False
18;1487393664;299736413,749414;83,23617;12,60101;12;390,4659;False
19;1833339264;459130481,613574;93,57372;16,25757;12;388,7611;False
20;2782086400;723102471,617969;102,6806;15,63257;12;391,2442;False
21;2553638400;584727518,412671;92,98084;11,41028;12;389,8358;False
22;1241140224;358896538,998438;74,43242;9,65332;12;390,3454;False
23;2322639872;684539060,821875;93,14685;12,75281;12;393,473;False
24;1352279680;300042331,325781;76,5126;9,81189;11;387,1571;False
25;1454925312;262416449,6;93,34953;20,28333;12;388,6255;False
26;3001240576;499262338,129395;92,93607;9,65979;12;388,6255;False
27;1669023872;505284755,061133;92,72211;17,14783;12;387,2027;False
28;1558822144;598899572,290234;94,85764;20,21179;12;389,1455;False
29;4469271552;620246625,64248;109,7754;12,66211;12;389,6928;False
30;1559232000;365101837,375;81,77421;11,17529;12;389,6765;False
31;1648344064;606549210,35;94,35924;18,77563;12;390,3955;False
32;1366389120;511003026,033008;93,51934;21,70923;12;387,8047;False
33;1825371904;396295483,0625;90,29591;14,14258;12;388,3359;False
34;1813938432;366106745,000001;98,30069;20,11523;13;390,7702;False
35;1534286976;431651773,904688;94,25162;20,12817;12;391,3413;False
36;983379904;251598528,4;79,33641;15,66833;12;388,9144;False
37;1813600768;333005934,582031;94,88992;17,40002;13;389,2345;False
38;2230288384;266183696,890625;109,0289;24,83655;13;391,9995;False
39;1841373696;409130117,32002;90,22615;14,1582;13;393,3873;False
40;740158080;266119943,4875;65,71967;9,82312;13;389,7556;False
41;2808048640;330054333,176172;100,333;14,16687;13;392,5568;False
42;733278784;237972728,570764;76,78354;18,64294;13;393,2884;False
43;1356745728;297684651,382043;93,17992;21,85254;13;393,2884;False
44;1124113152;220772017,98418;81,70232;15,60938;13;393,7839;False
45;1651256448;586944198,729687;92,68736;17,57837;13;393,2884;False
46;1607428864;627957714,2;89,25543;15,56519;13;394,228;False
47;780725952;257413972,339063;76,56194;17,32642;13;393,6913;False
48;1147519360;425479716,2;93,2873;26,02759;13;394,37;False
49;867720448;302983093,788184;74,9668;14,42871;13;396,3979;False
50;1220567296;403913713,073438;79,29937;12,74854;12;393,4985;False
51;1305973504;307281615,148438;78,03335;11,13013;14;392,0248;False
52;2274548480;547392405,198828;94,95644;14,06519;12;393,4985;False
53;1614424960;489901049,011504;82,0535;11,03247;13;392,9183;False
54;2667870720;483541051,221875;104,6384;17,76147;13;395,2563;False
55;2113874944;406463493,015625;95,77876;15,73535;13;395,2563;False
56;3802597120;520989838,6;113,3193;17,14014;13;395,2563;False
57;13462089728;1226396819,05938;164,7379;21,64038;13;395,5514;False
58;2646948352;432571476,059961;98,69365;14,17798;13;395,5514;False
59;3008835840;633656132,425;104,8245;15,86597;13;395,3796;False
60;3801738496;826040610,55;113,3572;17,16797;13;395,2795;False
61;2455411200;609132430,913086;110,8999;24,51929;14;398,0225;False
62;1344704000;461215861,691504;83,25149;14,10815;13;394,938;False
63;3544771072;656844372,3;108,8517;15,66187;13;395,449;False
64;1722098432;526131825,114062;90,98928;15,64136;13;392,9809;False
65;2944510208;641630330,174609;108,3675;18,625;14;397,6606;False
66;1518551552;427117055,83258;89,82541;17,11206;14;399,149;False
67;2335929856;495377051,038184;106,6148;21,93115;14;396,5075;False
68;4111964928;579198252,154688;103,8025;11,14893;13;394,868;False
69;4251750912;522462519,484375;104,5462;11,09473;13;394,868;False
70;1522252672;490363975,874219;90,25579;17,20972;13;394,7846;False
71;1952784896;691146363,6;95,81582;17,09546;13;396,0831;False
72;2498560512;489657887,736938;101,8694;17,09863;12;396,7127;False
73;2671063040;604077580,63125;103,5212;17,0874;12;397,4142;False
74;2343825152;461882981,44306;90,13905;11,12354;13;394,9265;False
75;2118246528;590738397,3;95,60743;15,65015;13;396,7604;False
76;2345519104;632177840,229687;104,5712;20,22729;13;396,7604;False
77;3399628800;460625295,863281;112,4282;18,57397;13;395,2165;False
78;1879915648;401262362,45;95,30027;17,35522;13;395,5415;False
79;3842943488;650277314,666797;108,4678;14,20752;13;394,4385;False
80;2656297984;804816678,32019;105,7606;18,6123;13;395,1677;False
81;2517269248;824289224,7;97,68906;14,28516;13;394,849;False
82;1107854464;444917846,023633;79,40758;14,1272;12;393,6325;False
83;1331465472;287527226,352051;75,47068;9,668701;13;396,8122;False
84;1207516672;355491923,153906;81,11526;14,15137;13;394,7128;False
85;2309779968;489353029,071484;89,82685;11,13013;13;394,8626;False
86;1642171136;621560106,715625;95,75093;20,19482;12;394,5358;False
87;7385095168;630525854,243799;133,9344;17,12427;13;393,0069;False
88;703826880;190489948,740625;64,52963;9,677246;12;392,8085;False
89;3409798656;369688139,65625;108,0667;15,73633;12;393,4278;False
90;1166829184;415142036,778125;75,74644;11,13477;13;394,6748;False
91;3467127552;551973136,227039;105,3947;14,12646;13;396,9424;False
92;8541061632;885646573,287109;135,7901;15,62158;12;392,4317;False
93;2280828160;500798909,5;99,91859;17,13818;12;392,1679;False
94;1710117632;412651563,690625;80,44737;9,671875;13;394,9019;False
95;2535487488;448348606,532812;102,3834;17,11377;13;394,9019;False
96;10543710208;788698982,360156;157,1147;22,7915;13;394,3654;False
97;2470769152;540426763,25;99,66961;15,68555;13;392,718;False
98;1713089664;344557519,359375;96,68427;20,13867;13;394,8095;False
99;5837081088;660344693,1;120,8153;14,36328;13;393,5152;False
100;2412140288;525296448,51875;96,45808;14,12256;13;393,5152;False
101;2666366976;500935002,111328;96,5047;12,76855;13;392,5255;False
102;1491902336;286452997,553125;83,44081;12,78613;13;393,5189;False
103;3748924160;564469984,683887;108,0251;14,25781;13;392,5198;False
104;13614141440;1329780120,35012;156,4582;17,33594;13;393,8625;False
105;2593689600;696887457,053516;98,7496;14,43506;13;393,7269;False
106;3571091200;389505863,046875;106,787;14,2793;13;392,1331;False
107;1390324352;370770407,307156;79,63915;11,3999;13;394,0132;False
108;1097260416;416626749,860937;90,3765;24;13;394,7288;False
109;2014790016;356484570,517969;90,26012;12,9165;13;392,0949;False
110;2231018496;482951554,947363;90,90197;12;13;392,0949;False
111;2470947584;578974041,673779;110,2355;23,37549;13;391,1452;False
112;1248737664;431642431,75;83,10844;15;13;392,6287;False
113;3787779328;441024820,725;109,899;15;13;389,4938;False
114;1933211264;313387685,996875;99,59258;19,82568;13;389,5827;False
115;777414400;215013262,826562;75,86234;16,59814;13;389,5896;False
116;1119885696;259091245,481445;75,92307;11,55762;13;389,5355;False
117;4937121280;492148887,1125;120,3332;16,56396;13;390,0283;False
118;1574925824;355806636,941992;90,39252;16,54004;13;390,1814;False
119;1381274624;272302173,988477;87,42872;16,49805;13;390,0283;False
120;2354810112;461674601,807813;97,01503;14,64307;13;389,2529;False
121;1056148608;272502169,458203;76,63701;12,71338;13;389,2529;False
122;904383808;357114097,45;74,52029;13,31738;13;390,5473;False
123;1254086144;309608837,63125;81,13874;13,47949;13;390,0209;False
124;3324645888;335953659,429688;114,8874;20,39258;13;389,1603;False
125;592788992;179021664,161694;67,12033;13,32031;13;389,0435;False
126;2954418176;335584653,440381;102,6655;14,6416;13;389,3705;False
127;8409778176;621051243,055469;135,5493;15,47607;13;385,5282;False
128;2350227968;368173625,95;101,6783;17,50244;13;384,8539;False
129;1514085248;268315499,355469;89,75305;16,52344;13;385,5261;False
130;908983040;275462780,206445;82,52225;19,60205;13;384,2139;False
131;1315585920;222052351,585156;91,39297;20,44482;13;385,524;False
132;876778752;288602071,948828;75,7292;14,49365;13;386,3797;False
133;1439863040;331130668,429102;84,18701;13,47949;13;386,3797;False
134;1333133312;268486244,478906;90,41376;19,37988;13;386,6221;False
135;1531303424;445362097,31875;96,9792;22,2876;13;385,8425;False
136;1478126336;224078178,013867;80,57709;11,00977;13;386,0498;False
137;2236734976;313521165,069141;101,6249;18,46924;13;387,3132;False
138;2512459008;331940901,371875;109,8516;22,29443;13;384,6534;False
139;1360525440;209897145,753618;83,17262;13,53418;13;384,7842;False
140;3540015616;513226925,784375;117,204;20,49561;13;384,4999;False
141;1887482752;332264887,707422;97,56212;18,48193;13;385,0397;False
142;942071040;194347992,072656;78,36205;15,4502;13;386,0065;False
