Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;229,463958740234;18,829353968786;192,3333;14,58197;10;309,4619;False
2;1043,18322753906;186,133018308808;406,8925;18,62199;10;308,8614;False
3;1100,076171875;428,767631721497;377,0656;16,95415;10;310,4888;False
4;720,248352050781;308,003021086943;320,313;16,58621;10;309,4619;False
5;931,053405761719;415,854065206647;372,7585;18,35222;9;307,9712;False
6;687,901611328125;336,032754325867;347,3534;18,91684;9;308,0323;False
7;1140,41259765625;341,812472117512;547;24,30151;10;305,6018;True
8;1117,94567871094;531,682357779145;373,8986;17,3194;9;307,42;False
9;1118,07397460938;319,29598274231;377,8858;17,50342;9;307,42;False
10;1043,16625976563;362,226298767328;407,974;19,33899;9;307,1225;False
11;932,127380371094;439,400102591538;348,3006;17,14148;9;308,0262;False
12;857,269653320313;358,369695140887;496,0078;24,23535;10;307,5123;False
13;1028,40234375;367,808618867397;404,5792;19,26941;9;308,5101;False
14;836,124328613281;353,481753476337;349,0256;17,81091;9;305,58;False
15;581,651672363281;280,114233645517;319,5814;17,77026;10;309,9777;False
16;886,049621582031;393,393240247667;473,1079;22,8634;10;308,4407;False
17;923,432250976563;358,413831324483;527,2959;25,13348;10;309,0493;False
18;968,729370117188;340,589866805077;293,2391;13,75586;10;309,0493;False
19;831,507080078125;420,619062042236;529,4109;26,1319;10;308,3522;False
20;1148,5146484375;431,902426886559;434,7513;19,95789;9;306,6735;False
21;1232,63354492188;466,730257422105;547;22,93921;11;310,5918;True
22;742,142272949219;383,295257795975;404,18;20,07312;11;310,5918;False
23;656,276489257813;311,961382436752;344,7698;18,41479;10;306,2098;False
24;960,505737304688;399,539581608772;408,7543;19,22925;10;306,2098;False
25;954,729675292969;361,892810249329;431,7358;21,92273;8;306,1017;False
26;1110,84106445313;532,295155110955;405,5814;19,58081;8;306,1017;False
27;1146,58251953125;441,474894550443;435,9086;20,82397;8;305,18;False
28;1529,18811035156;639,245377349853;462,8871;20,08899;8;306,6686;False
29;1103,01538085938;511,991662198585;466,1735;22,5592;8;306,6686;False
30;1021,95251464844;490,296031188965;383,235;18,29114;9;307,1387;False
