Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;97961400;5567499,86095439;37,94186;7,5;11;354,5208;False
2;98710480;8108925,45288734;40,10149;9,287968;11;354,5208;False
3;63891796;11027351,846875;38,49879;12,20819;11;355,0653;False
4;60467068;10337717,1517024;34,26409;8,098831;11;355,2911;False
5;214081840;39352655,6288086;51,00959;11,07358;9;350,1552;False
6;543013056;76790920,8912109;65,05663;11,08982;11;336,1773;False
7;974310336;146969017,989107;79,60168;13,85352;11;336,1773;False
8;885522880;202246137,425518;78,54084;14,44611;11;336,1773;False
9;1555685504;216157015,3463;95,91652;18,24345;11;335,3167;False
10;491501024;149838070,416017;66,86993;13,71983;11;337,2484;False
11;944876864;231339828,106632;81,24984;15,55481;11;337,2484;False
12;1119395328;162738268,019514;86,82819;17,06006;11;335,9859;False
13;960881984;320065074,129687;80,2703;14,50989;11;335,8261;False
14;877788736;212311576,266769;75,27798;12,29144;11;335,9859;False
15;1664871040;281014405,122672;96,06218;17,18503;11;335,9859;False
16;901653632;191050773,169531;82,82024;17,58673;11;337,0381;False
17;1233212416;368048626,183008;83,34007;13,17474;11;336,7942;False
18;877945792;278149116,525;75,77101;12,70502;11;338,4002;False
19;1855550208;271997462,129492;104,0164;21,21716;11;336,3197;False
20;1115832832;199744649,700978;85,91621;16,48929;11;337,6763;False
21;589271680;171204147,27519;66,79474;11,36072;11;336,3197;False
22;1089159168;280370828,35;80,70662;13,11877;11;336,7813;False
23;1057261888;172007640,489453;95,26078;26,51154;11;340,3776;False
24;556512896;185294052,589844;73,18418;17,422;11;337,9904;False
25;452851712;162425362,178516;67,35751;15,48151;11;340,5848;False
26;940475264;213724363,860547;81,1908;15,66827;11;339,1106;False
27;772007616;221982961,471094;82,67653;20,44067;11;337,7441;False
28;1196123136;254636653,630273;90,40372;19,04108;11;340,9747;False
