Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;3318,5810546875;313,177252820879;47,93203;9;13;335,3408;False
2;3610,42651367188;1119,5359046272;64,5436;15;13;335,3408;False
3;4834,69189453125;1976,70139312744;62,48955;10,5;13;335,4492;False
4;6799,3544921875;1655,72903060913;84,02895;13,49999;13;335,9136;False
5;5241,73095703125;2232,95064411163;76,64507;14,56924;13;337,6618;False
6;4123,1513671875;1828,90870475769;56,71158;10,14046;13;337,9161;False
7;7730,748046875;2453,66245727539;99,05602;16,49998;13;335,0811;False
8;7914,82275390625;2394,29880027771;77,62114;9,896057;13;336,0804;False
9;5622,09326171875;1525,74582996368;86,82951;17,43332;13;336,0804;False
10;6367,94189453125;1859,06733970642;84,03143;14,41544;13;335,338;False
11;8517,9853515625;2043,96262512207;92,47529;13,05142;13;335,338;False
12;9898,1298828125;2400,63898887634;93,25955;11,42291;13;335,8427;False
13;9025,22265625;2578,0774105072;94,14022;12,76544;13;335,8427;False
14;4530,20703125;1616,66845016479;70,4268;14,23315;13;335,8427;False
15;4828,6796875;2052,59311218262;76,51623;15,76239;13;335,8427;False
16;3867,29956054688;1774,71013908386;65,17444;14,27875;13;336,1002;False
17;4585,78564453125;2000,28374671936;65,06176;12;13;337,0029;False
18;5864,4775390625;2007,14694519043;88,47331;17,35156;13;337,4121;False
19;5379,84765625;2126,91974868774;91,55253;20,25415;13;337,8307;False
20;6353,41015625;1841,04939579684;63,54406;8,262024;13;336,602;False
21;3792,09375;2183,74366149902;61,07674;12,78839;13;336,602;False
22;6192,791015625;2266,1575843811;96,38042;19,5;13;336,602;False
23;6081,38427734375;2138,68448905945;86,09596;15,84552;13;335,4476;False
24;7296,111328125;2432,42144699097;79,80016;11,34644;13;334,7396;False
25;7167,93017578125;2410,53471603394;78,76756;11,25238;13;337,0501;False
26;4836,8310546875;1936,34749145508;69,11234;12,83789;13;333,8737;False
27;5627,84765625;2223,44881763458;77,65202;15;14;337,4464;False
28;8311,6884765625;2843,56940917969;106,4843;17,73474;13;335,0883;False
29;5985,18115234375;2140,7818069458;76,67439;12,76929;13;334,9898;False
30;6187,94140625;2460,37727355957;65,84794;9,809937;14;336,9954;False
31;7667,890625;2512,64545132749;91,78499;14,28271;13;337,0691;False
32;5238,6533203125;1940,66605405807;78,06911;16,28796;14;340,4659;False
33;3928,8310546875;1443,96131134033;72,44467;17,36572;13;332,8978;False
34;4954,2412109375;1826,81692047119;84,45715;17,27734;12;334,3136;False
35;4042,60571289063;1917,85907891188;66,61346;14,26941;13;332,2557;False
36;5177,77197265625;1688,47970662946;76,3589;15,76538;14;338,0974;False
37;6897,25146484375;2114,44892845154;77,24989;11,24768;13;335,9869;False
38;5758,78515625;2638,30133056641;65,92762;9,811768;13;336,6104;False
39;8881,79296875;1790,06037325859;95,49184;14,37341;14;339,9436;False
40;8981,1337890625;3113,91096572876;79,37933;9,822266;14;338,5613;False
41;8981,1337890625;2858,39073028564;51,40365;9;14;338,5613;False
42;12126,8583984375;3402,9256499514;110,3824;14,06628;14;338,5613;False
43;9862,0751953125;3127,16733398438;75,47988;8,087646;14;338,5613;False
44;10100,5927734375;4191,51919250488;76,91914;8,200684;14;338,5613;False
45;13200,119140625;4039,02181549072;140,2592;20,86475;14;338,6387;False
46;9924,9541015625;4956,22673950195;83,27845;9,782837;14;336,5111;False
47;10189,06640625;3606,34113769531;114,4345;17,99316;14;338,0721;False
48;8618,2470703125;4182,44582061768;76,68774;9,553467;14;336,9503;False
49;11556,609375;5165,08987731934;105,9086;13,58813;14;339,5114;False
50;10271,6083984375;4500,12536010742;127,2769;22,07947;14;337,045;False
