Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;333609728;87120222,4;342,2719;23,30844;9;342,281;False
2;238572880;104166315;268,9313;20,35701;9;342,281;False
3;264240256;128513363,4;290,4204;18,72758;9;342,281;False
4;489705568;204708677,6;436,9346;20,14169;9;342,281;False
5;340306720;226700823,2;346,8704;17,75163;9;342,2927;False
6;431131456;235878632,4;404,153;22,45432;9;342,2927;False
7;427616768;246678962,8;400,8017;21,16429;9;343,5856;False
8;430499552;248636263,4;403,7954;22,0697;9;342,281;False
9;500677248;207631361,2;440,4962;23,5379;10;343,5626;False
10;432879680;237938306,4;402,5454;21,12021;10;343,92;False
11;722304448;289882437,8;547;25,00012;9;341,2361;True
12;604758464;265902535,2;491,7365;21,93079;10;343,92;False
13;544587456;286333050,4;463,0622;22,56805;10;343,5626;False
14;617341120;253136708,8;497,7549;22,84198;10;343,7262;False
15;604267712;294435551;491,8651;25,18188;10;343,5626;False
16;630008768;272677005,2;503,0051;22,85565;10;344,2608;False
17;560627264;286068751,6;470,3039;20,2171;10;344,2608;False
18;544188480;287542664;462,1645;26,27271;10;344,2608;False
19;732067904;285064246,4;547;20,78662;10;344,2608;True
20;552540416;291621867,4;467,7345;23,48975;10;342,8463;False
21;571965120;304523641,6;477,2399;26,59869;10;342,8463;False
22;487771904;274916955,8;432,9582;21,47516;10;344,2186;False
23;686169984;331117896;528,9933;26,3562;10;343,0243;False
24;485890304;270969654,8;433,4824;29,41144;10;342,6808;False
25;617044864;278351641,6;495,2513;21,85565;10;346,0936;False
26;485263872;274330227,4;432,5773;21,93396;10;343,248;False
27;621989568;283371093,2;499,7827;23,00952;10;343,8303;False
28;728012672;236658815,8;547;23,02795;10;342,5935;True
29;691057408;271518268,8;530,7173;21,18567;10;343,3894;False
30;614196992;241796689,6;496,2029;21,64124;10;343,8303;False
