Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
2727;5403636736;1188559019;116,7846;14,10938;8;409,8745;False
2728;2195020800;513276236,3625;84,69749;9,640625;8;411,2082;False
2729;1406210176;325140049,012518;83,3818;14,125;8;410,9166;False
2730;1409057280;383973073,95;78,67216;11,14063;8;409,7829;False
2731;1475641472;354590605,9;90,47579;18,61719;8;409,9825;False
2732;893911104;186106626,514679;64,8674;8,109375;8;409,4263;False
2733;2943184640;735020162,9;100,4237;14,16406;8;409,8833;False
2734;2148276736;499171323,55;95,11701;15,61719;8;409,8833;False
2735;1468556416;442949940,264063;82,05268;12,60156;8;408,2667;False
2736;745760640;193984140,53125;69,24044;12,63281;8;409,8833;False
2737;1401944192;332603832,4;91,07513;20,13281;8;410,238;False
2738;2137702400;395897805,44375;84,2411;9,679688;8;410,8777;False
2739;1599336064;495037141,9;86,12545;14,10938;8;410,1299;False
2740;1884790144;360008115,259375;101,3921;23,03125;8;410,7379;False
2741;2196496384;443642993,179688;93,19756;14,10938;8;410,7902;False
2742;1483655552;455513969,9;79,67596;11,15625;8;410,7165;False
2743;780683456;266459258,35;75,59607;17,10938;8;408,9896;False
2744;1002536512;231054271,273438;76,63162;14,09375;8;409,7271;False
2745;1500582656;404230975;82,4586;12,67969;8;411,552;False
2746;3273839872;562294947,35;108,1744;17,14844;9;409,9995;False
2747;1283562112;326581656,422656;87,41468;18,53125;7;407,3654;False
2748;1429673344;437754256,325195;83,78448;14,16406;8;410,9324;False
2749;2622467072;469257136,44375;94,62292;12,61719;8;412,75;False
2750;916457088;314011927,296777;72,8602;12,64063;8;411,0733;False
2751;2835406080;655513742,159375;104,2505;17,1875;8;412,5874;False
2752;1541165568;319958079,501562;82,97904;12,63281;8;410,6537;False
2753;1821331200;393940180,35;88,9967;14,21094;8;412,5874;False
2754;8577698816;885118683,15;142,9491;20,16406;8;414,2128;False
2755;1172277376;279987502,3672;83,56918;17,19531;8;413,2909;False
2756;4604208640;1143108884,4;109,0019;12,71094;8;414,5691;False
2757;1368672384;490438584,8;80,41738;12,65625;8;414,195;False
2758;2238521088;552759611;98,266;17,21094;8;413,1927;False
2759;1689158912;522179554,6;79,26883;9,671875;8;413,7818;False
2760;1733636992;473790925,7;85,30782;12,64063;8;413,7818;False
2761;1560591872;448296639,33125;93,33165;20,10938;8;413,592;False
2762;2349592576;397432158,83125;94,80788;14,21094;8;413,2735;False
2763;1357864832;366022639,340625;80,20232;12,60156;8;413,5548;False
2764;2846141184;594984103,14375;96,54686;12,60156;8;412,7891;False
2765;1582038528;520932572;78,0521;9,726563;8;414,6084;False
2766;4843678720;616467645,785591;116,4054;15,6875;8;413,844;False
2767;2325227520;705521468,1;94,47652;14,17969;8;413,844;False
2768;4850454016;957837795,653125;119,1337;17,17969;8;413,6743;False
2769;4556153856;884307324,690207;119,7812;18,60938;8;411,8845;False
2770;3100618752;559747373,752568;98,62309;12,60156;8;413,008;False
2771;2177715456;502835170,362293;99,5733;18,67188;8;413,6351;False
2772;2504167680;634248385,25546;93,52267;12,61719;8;413,008;False
2773;3079111680;564957329,085955;98,56059;12,65625;8;412,9688;False
2774;1243520256;353699947,2;76,17078;11,21094;8;414,1342;False
2775;2554887680;492466599,3;96,70316;14,125;8;412,665;False
2776;637630784;299556566,890625;62,04745;9,65625;8;415,4149;False
2777;2232337408;537834535,515625;90,92612;12,65625;8;413,3427;False
2778;2291591680;582877135,075;91,52148;12,625;8;412,3599;False
2779;693620672;240455231,995313;65,72071;11,125;8;413,631;False
2780;1459115008;434351770,708691;81,81424;12,77344;8;415,9889;False
2781;2194316544;454817896,08125;95,37577;15,63281;8;414,5569;False
2782;3516704256;810297268,8;112,3155;18,72656;8;413,8426;False
2783;1373261440;343644850,5;86,88232;17,1875;8;414,2289;False
2784;2457213696;374516999,909375;95,72771;14,15625;8;414,2289;False
2785;1640671616;358628033,7;81,42665;11,11719;8;414,9066;False
2786;2496214784;513707895,68125;96,12333;14,13281;8;413,2333;False
2787;2158900736;597889426,85;90,40547;12,79688;8;413,5783;False
2788;6163205632;824639293,4;126,4524;17,14844;8;413,3551;False
2789;1547427968;383351590,9;82,92769;12,63281;8;413,3446;False
2790;1821743872;421211706,325;93,40813;17,22656;8;412,2373;False
2791;1861167488;391757315,175;102,4943;24,57031;8;414,3791;False
2792;2426928128;645702628,849219;107,9638;23,16406;8;413,77;False
2793;4177531648;636036129,3;123,7009;23,15625;8;413,1398;False
2794;1189033216;355853235,16875;79,786;14,11719;8;414,2241;False
2795;3112582656;559531930,728125;101,6869;14,21875;8;413,9258;False
2796;1175188608;434998520,1875;81,70026;15,67969;8;413,572;False
2797;1812567424;477772818,757813;86,29281;12,66406;8;413,9699;False
2798;1799408256;583167317,185156;92,92393;17,14063;8;413,6623;False
2799;3852796928;504114284,7;131,108;31,73438;8;413,7988;False
2800;2175792384;577303817,2;99,53769;18,60156;8;412,3032;False
2801;1960424320;601175582,22533;90,50804;14,16406;8;413,7988;False
2802;2617772800;702455797,45;102,0307;17,125;8;413,6552;False
2803;3749716736;613961584,6;114,0755;18,625;8;412,406;False
2804;3262069504;579621553,1;110,2359;18,63281;8;411,6042;False
2805;2907326720;377472907,771875;106,9937;18,64063;8;413,5433;False
2806;1419635072;324319421,984375;89,46423;18,63281;8;412,912;False
2807;2307317248;352506365,18125;96,78705;15,70313;8;412,8806;False
2808;1626343680;520103973,1;86,35306;14,16406;8;414,2755;False
2809;1167133696;315845311,5125;79,61177;14,17188;8;411,7549;False
2810;2781985792;552798296,24375;101,439;15,69531;8;412,3875;False
2811;1274754816;331459696,05;90,49459;21,61719;8;410,8993;False
2812;1690236672;559616979,5;89,53203;15,64844;8;411,6279;False
2813;2947802880;482956615,509558;97,49044;12,63281;8;412,2402;False
2814;4717324800;777880264,354434;115,7366;15,67969;8;412,2402;False
2815;2101502336;544061393,98125;94,52729;15,6875;8;412,9094;False
2816;3324261376;591259251,5;116,8693;23,17188;8;412,9094;False
2817;3705881856;852109439,525;123,753;26,13281;8;412,9094;False
2818;3678490880;658790346;111,1884;17,125;8;412,1569;False
2819;2009597952;619099993,9;85,73808;11,13281;8;414,0178;False
2820;2023885696;627534954,177734;103,2104;23,17969;8;413,4283;False
2821;3125801984;701049780,317969;99,01129;12,71094;8;413,4283;False
2822;1113574272;395113550,28125;85,68084;20,10938;8;415,5114;False
2823;2738523392;548807373,6;92,65716;11,13281;8;413,6237;False
2824;1880719616;626169594,016797;84,54058;11,21875;8;413,0547;False
2825;1778635904;515765555,3125;92,6925;17,14063;8;412,9859;False
2826;4100148224;851185505,578125;116,921;18,78125;8;412,0539;False
2827;2351087616;559680173,641406;99,52937;17,20313;8;412,165;False
2828;3103129600;396666434,355469;111,0084;20,16406;8;412,0539;False
2829;1440726016;349117797,2125;93,11797;21,53906;8;412,7377;False
2830;1695311360;500743816,734123;82,2739;11,15625;8;412,7808;False
2831;2114889984;464365822,648438;94,60223;15,63281;8;412,7808;False
