Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;1342843264;118448104,431952;49,92108;8,871851;13;340,9055;False
2;2834955776;365148846,457306;72,42612;15,48039;13;340,9055;False
3;2339544320;438201635,122217;61,33771;11,25885;13;341,5715;False
4;3176291072;745787830,153817;61,37134;9,673203;13;341,3759;False
5;4200648192;868438710,457393;67,83157;9,8815;11;285,6294;False
6;2311480064;843582545,781628;55,89115;8,2052;11;285,3338;False
7;4048981760;964057116,503144;67,6067;9,974899;11;285,2424;False
8;3850636544;1076993648,65347;66,38164;9,813202;12;287,683;False
9;2138469888;616446413,983114;59,92023;10,16827;12;286,24;False
10;3782971392;1340812015,19071;62,35862;8,451843;12;286,5849;False
11;4188392192;1060560005,75098;77,93989;14,04614;11;287,3179;False
12;5117779456;992683932,859668;95,76685;21,63998;10;297,5222;False
13;11912801280;1574812439,04053;95,60256;14,15738;11;298,973;False
14;8318526976;2028680792,81777;82,00579;11,3103;11;286,9276;False
15;10002192384;2227157192;83,58323;11,03796;10;298,729;False
16;7725739008;2216735248,85938;81,46062;11,54211;11;286,9276;False
17;8663974912;1823011474,01797;78,19265;9,838806;11;286,9276;False
18;9910861824;2338408375,2;78,82383;9,385864;11;286,9276;False
19;8984400896;1461813318,26875;77,9341;9,582092;11;286,9276;False
20;6183149056;1267546946,36991;84,64008;14,19781;11;286,9276;False
21;6918209536;2623000920,54688;79,66217;11,55042;11;287,6923;False
22;7393226752;1714439272,7375;79,58094;11,09186;10;284,9688;False
23;7783215104;2076581754,84526;92,31098;15,98627;10;296,747;False
24;12674174976;1845737402,375;88,61384;11,08539;10;285,0452;False
25;5861440512;1476116836,8;92,29631;18,41467;10;296,7636;False
26;6954588160;1957379267,81406;93,85104;17,16461;10;281,4129;False
27;12566062080;2381901603,19326;107,6657;18,58704;11;300,0763;False
28;26267334656;2775129728,05156;108,3786;13,09766;11;301,3604;False
29;21957834752;3181442739,36348;107,3098;13,97485;11;301,3604;False
30;7901070336;1403310281,46328;98,829;18,89917;11;299,3293;False
31;6114827264;1411288931,75625;83,46395;14,13879;12;301,7965;False
32;4573574656;1020111031,05645;78,67308;14,10962;12;302,1034;False
33;14719405056;3074657482,10654;99,59548;14,07532;11;297,5833;False
34;5158787072;1828440160,21875;77,75765;12,92114;11;302,9938;False
35;6335579136;1825547378,30938;83,9456;14,09485;11;301,9377;False
36;10244960256;1616653499,23906;92,48647;14,00806;11;297,0811;False
37;21843550208;2873146718,30234;104,4169;13,04309;11;299,3846;False
38;10733231104;2707851058,12148;93,90578;14,27185;11;299,3846;False
39;13832397824;2906889217,6;99,19564;14,43591;11;300,1394;False
40;9465868288;2395755517,83594;94,86486;15,60791;11;300,1394;False
41;7526358528;1910694551,5;94,89803;17,49707;11;299,3846;False
42;8090669056;1570241255,34707;92,78396;16,00464;11;301,3781;False
43;11789705216;2680134951,41563;95,92429;14,41504;11;301,6418;False
44;3015675904;1137418266,20625;69,16598;12,57751;11;301,3781;False
45;7073600000;1544679472,37188;81,67696;12,43872;12;301,0884;False
46;5142223360;905813550,131885;81,95453;14,71448;12;301,1451;False
47;26420905984;3366147070,30312;116,4404;15,59558;11;300,2144;False
48;17689759744;3586276036;94,10634;11,14844;11;297,8897;False
49;11388983296;3633439562,4;86,14454;11,16602;11;299,3248;False
50;8960899072;1199383014,15723;97,52808;17,10181;11;297,0211;False
51;6195622912;1841670251,73438;81,28732;13,09424;11;299,3171;False
52;9377117184;1767471543,44258;77,78733;9,593262;13;303,0104;False
53;9579582464;1844926150,80605;93,2143;14,87524;13;301,2049;False
54;8580375552;1640942500,63975;81,01833;11,05908;11;300,627;False
55;16319515648;3916439175,475;110,9578;17,63989;12;301,9324;False
56;7431245312;1632385300,67959;79,4086;11,26587;11;298,7124;False
57;12359455744;2893304118,95293;98,26277;14,87988;11;298,7124;False
58;12828999680;2475213847,54023;94,00353;13,09424;11;299,6625;False
59;23448535040;2913154677,76271;122,527;18,76489;11;298,9851;False
60;6560462336;1014582883,25938;78,62398;11,71484;11;299,6625;False
61;10198901760;2195373890,65312;92,59876;14,1958;11;301,889;False
62;22440790016;3265326072,10234;121,353;18,72852;11;299,084;False
63;7945432064;1550192939,9625;92,60594;15,98535;11;298,1039;False
64;5356690432;1472066424,57344;81,06621;13,92676;11;296,7545;False
65;32964497408;4191025301,35;154,5598;28,09839;11;295,0713;False
66;8095332864;1830588915,45;80,21223;11,07129;11;298,8326;False
67;18063321088;2438865296,73438;108,3146;15,69531;11;298,4714;False
68;8684726272;1507535496,34475;106,3568;21,61255;11;298,0855;False
69;4172305152;1322321991,1375;66,50306;9,594238;10;295,2493;False
70;16229627904;2718486942,3;114,5571;18,96777;11;295,9587;False
71;18881853440;2577802824,88438;109,2504;15,60376;11;295,3848;False
72;7563180032;1552384849,59821;76,34624;10,07471;11;295,9587;False
73;24010852352;3334711469,53828;104,6429;12,47266;11;297,6983;False
74;6216407552;1938862797,5875;80,29002;12,54346;10;293,1339;False
75;7413108736;1810364326,37773;93,44421;16,95117;12;298,977;False
76;31374505984;3429529254,96367;141,2481;23,07178;11;297,0478;False
77;4502549504;909682121,996875;68,45557;9,951416;11;296,6091;False
78;6801408512;1619018738,93359;77,60538;11,04321;10;294,6663;False
79;17548199936;2748222948,2;108,8871;15,98096;11;292,7894;False
80;4508513280;1443721530,075;78,90784;14,09814;11;292,9249;False
81;18793975808;2173187851,71094;124,6661;21,73486;11;294,8427;False
82;10433285120;1964948379,6;79,48948;9,438721;11;292,8864;False
83;4840727552;1186858244,23984;97,28526;22,96216;11;292,8876;False
84;7227634176;1426762279,75195;111,005;26,2002;11;294,3689;False
85;3950948864;1231545988,09844;73,03228;12,46655;11;295,5424;False
86;9900043264;1618920761,16953;106,2982;20,12012;11;295,3041;False
87;18686050304;2904886023,0875;96,18417;11,45313;11;297,7471;False
88;5881421312;1504004016,64375;78,94495;12,41992;11;295,8682;False
89;4467615744;1139205776,95625;85,29539;17,38257;12;299,0032;False
90;5978373632;1694178910,74375;98,85681;21,64893;11;296,7719;False
91;6760081920;2045768465,5625;81,44749;12,57202;11;298,1081;False
92;11310620672;1477290830,5373;98,91003;15,87354;12;301,0455;False
93;13128011776;2273692155,56914;112,0386;20,05249;12;299,0186;False
94;14904080384;2328786313,46875;96,21904;12,86475;12;299,0905;False
95;9315715072;1997532250,42523;98,03647;17,06152;12;299,4425;False
96;8402890752;1113897272,65625;99,3721;18,49756;12;296,7121;False
97;19642284032;4688049842,5;129,1457;23,2915;12;296,6107;False
98;23655622656;3161191098,975;126,2371;20,10107;12;298,1522;False
99;7620037632;2434454204,6;95,03007;17,4751;12;300,2556;False
100;14341769216;2900005126,3;94,60022;12,57813;12;299,4841;False
101;7213920768;2079604912,6;82,55394;12,6167;12;299,4841;False
102;6154793472;1768354480,48438;93,90118;18,87988;12;300,5085;False
103;8462856192;1862518927;92,37522;15,52686;13;303,3238;False
104;7475835904;2599286080,29688;93,72911;17,13135;13;303,2986;False
105;10727670784;2981632603,20625;101,2403;17,20898;12;298,7094;False
106;6508726272;1559278233,88125;88,07916;15,59766;12;298,7094;False
107;11853969408;2659735344,00156;106,0769;18,5083;12;302,338;False
108;12240700416;2519757442,66563;107,8865;18,98486;12;301,8456;False
109;17195522048;2694487708,64531;110,4713;16,99072;12;301,7115;False
