Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
38;1989762048;346615206,579492;95,16175;14,26465;14;346,1087;False
39;1469062400;319317316,02428;80,39359;9,669678;13;340,0687;False
40;5921205248;724928082,387109;122,1309;12,98523;14;345,5873;False
41;1167965184;387600197,214355;95,63982;24,61804;13;343,6595;False
42;1174320384;202981353,946094;78,71568;11,31799;14;346,1873;False
43;1559033984;222891471,797656;98,25574;20,69604;14;346,1873;False
44;2939304192;477015072,925507;110,2947;17,32422;13;344,0966;False
45;1825032960;404357253,276062;93,17255;14,20178;13;343,9234;False
46;1091111168;262940201,146875;79,74897;12,69983;13;342,5836;False
47;3556245248;531436147,132507;107,5323;12,93677;13;344,0824;False
48;1877283200;563699623,8;93,95356;14,22437;13;342,6965;False
49;733726336;186147877,303906;66,09129;8,885986;13;341,714;False
50;1538096640;404920062,20625;91,53872;15,6958;13;343,8332;False
51;1647291392;294829465,787891;95,64327;17,46606;13;343,8332;False
52;2537640192;514635265,233594;108,8483;19,16797;13;346,5125;False
53;1267344512;315742436,353125;89,52031;17,41602;13;343,6823;False
54;1863879296;344303878,184558;93,563;14,22534;13;345,9904;False
55;2235141120;396654927,29375;95,68938;12,98828;13;346,2595;False
56;974427264;245373650,395898;86,85103;20,07324;13;343,7693;False
57;1379585408;328283958,187988;95,03011;20,26807;13;342,8594;False
58;807341696;201958475,437305;80,25774;17,78125;13;345,9968;False
59;3644364288;538971575,085938;125,3063;23,19458;13;342,8594;False
60;12635229184;899952119,784375;170,5142;23,13257;13;345,7521;False
61;7573516288;911590145,920313;142,2904;18,71411;13;345,7521;False
62;4535415296;560045573,571875;123,3797;17,52051;13;342,9172;False
63;2162970112;414840245,538477;94,81701;12,83765;13;343,5508;False
64;1019674880;246660145,157183;80,6486;14,24219;13;343,2821;False
65;1892907520;302219505,741406;94,6118;14,53125;13;343,2821;False
66;1604439040;365625008,958594;95,06815;17,47705;13;343,2821;False
67;1046285952;423369324,82334;85,24689;17,32666;13;343,2821;False
68;5477731328;581799486,060156;139,134;23,48462;13;343,2821;False
69;5186818560;584306893,0625;124,2438;15,7478;13;342,7855;False
70;1182381824;292940205,43125;81,06638;12,53882;13;343,2821;False
71;2450544128;421301074,242319;97,61765;12,7522;13;344,1393;False
72;3401189376;462401941,183203;109,587;14,36841;13;338,8464;False
73;4293028352;571437764,239332;120,9715;17,15015;13;343,7946;False
74;1188541440;224129386,277832;81,54351;12,83276;13;344,9665;False
75;5585422336;705841997,413281;140,1877;23,80542;13;344,2644;False
76;4366563328;455706551,625;121,7268;17,28638;13;343,7946;False
77;2209852928;410528765,884375;94,87421;12,63794;13;344,7046;False
78;1574521856;265003190,936719;94,1006;17,19922;13;345,3726;False
79;2100222976;291444993,705469;105,8631;20,32178;13;339,8202;False
80;5112517120;508920747,513281;123,4738;15,64014;13;344,0137;False
81;8367682560;746444659,575293;151,7836;21,98535;13;346,6081;False
82;2167149056;478394116,365937;94,37463;12,62354;13;344,8646;False
83;1938541312;365700780,504199;96,79433;15,70947;13;346,9261;False
84;2721081088;648106601,498828;110,5105;18,93042;13;345,3726;False
85;973084224;340461080,4;79,49987;14,29517;13;348,2362;False
86;2363317504;670082681,921875;100,2142;14,89014;14;348,9025;False
87;904183872;317533723,605469;80,26766;15,79346;13;344,0103;False
88;3400533248;543253490,571875;105,9714;12,77539;13;344,4816;False
89;6274522112;712902653,078516;138,6892;20,26587;13;343,6964;False
90;1710811904;518421431,05;93,9723;15,6665;13;343,6964;False
91;1590472064;308663570,273237;94,5034;17,23608;13;343,6964;False
92;981275072;283534493,35;78,12749;13,06641;13;344,1371;False
93;2801203712;610463536,535569;108,8956;17,27539;13;344,1371;False
94;1405828992;359060015,434961;79,9326;9,993652;13;344,1604;False
95;1600621696;429157003,681363;92,77081;15,91309;12;343,8728;False
96;3461955328;531918987,74375;112,0832;15,82178;13;347,0675;False
97;4512109056;880938433,471094;126,1152;19,22852;12;342,97;False
98;3361567232;704537748,991797;108,9059;14,36279;13;343,2222;False
99;3599450624;674254638,548584;111,4322;14,74414;12;344,202;False
100;5005939200;1077447345,8;122,9644;15,63672;12;342,3845;False
101;1319861504;470692067,860156;93,88086;20,15088;12;342,3845;False
102;1479183232;514213735,384766;96,53792;20,16455;12;343,4146;False
103;3618742272;618326324,957031;110,6234;14,25586;12;344,4792;False
104;2126503680;479451547,469043;96,88725;14,24268;12;343,7092;False
105;6529329152;1051424414,28047;137,1523;18,83838;12;347,6158;False
106;3805409536;374613099,512248;111,7767;14,08545;12;343,3732;False
107;2139664256;701806313,614063;97,12069;14,24609;12;342,6056;False
108;2663079424;598003262,686719;109,7051;18,66699;12;343,2032;False
109;2942008576;651259956,695908;104,8685;14,16504;12;344,5728;False
110;3358310912;883844511,745703;109,1554;14,49414;12;342,8721;False
111;2366093568;361950660,030377;91,64053;10,271;12;344,5833;False
112;2254875392;641905931,706685;96,02678;12,97217;12;344,0057;False
113;1177925504;300424138,936328;78,64149;11,16602;12;343,8817;False
114;3404079616;821481583,151562;112,2888;16,00244;12;342,6411;False
115;2148423424;365196542,779189;96,97185;14,17432;12;344,3811;False
116;1861888384;362477770,876163;94,8145;14,96973;12;344,8804;False
117;5090674176;764202072,066235;123,7152;15,91943;12;345,9477;False
118;3060788736;703545065,334424;108,486;15,71729;12;347,3094;False
119;4272174848;745553130,773344;123,9689;19,09229;12;345,3473;False
120;2103468928;542943873,438672;96,45829;14,25635;12;346,4066;False
121;2528586752;686340637,753516;103,5576;15,71631;12;345,5421;False
122;1562602496;304301987,289844;90,08242;14,59912;12;346,4297;False
123;1951515520;455588541,639844;94,69099;14,21777;12;345,119;False
124;1011801984;290642868,832031;80,44296;14,2832;12;345,119;False
125;4345113088;530182323,493501;124,0257;18,94531;12;347,9012;False
126;2521239808;567397422,529114;107,8073;18,64014;12;347,9125;False
127;1610158336;403110549,473047;92,37446;15,73291;12;347,9125;False
128;3135993600;756153884,407812;124,0071;26,5;13;351,4267;False
129;1236269696;360771092,325;76,56583;9,681152;12;348,2573;False
130;2179822592;386007532,976563;94,51786;12,76025;12;348,5178;False
131;1728579072;485107303,26721;96,76738;17,60889;12;347,1404;False
132;3676946944;504600891,125195;122,7861;21,63037;12;349,9081;False
133;2313881856;604019266,874609;107,8715;20,25684;12;346,1671;False
134;1310351872;401820421,789844;80,79465;11,3584;12;349,2806;False
135;1418748544;338210832,154688;95,98222;20,60547;12;344,4488;False
136;1315483776;353082280,227441;80,76827;11,29932;12;349,2806;False
137;3960541184;968578786,614453;109,6026;12,7207;12;349,1263;False
138;1907073792;438110072,589453;99,07373;17,63232;12;349,0141;False
139;1479731584;454401741,723437;96,01678;20,17725;12;351,2823;False
140;1273337728;400729316,45;95,62646;23,06494;12;351,2235;False
141;2626114816;586423497,762109;108,9759;18,60889;12;346,5071;False
142;2641701888;573822405,616797;109,7768;19,03516;12;346,2567;False
143;864883008;234059502,850781;79,17394;15,86377;12;349,1682;False
144;944336512;146857274,125391;81,01692;15,73438;12;344,8842;False
145;2122857600;465160362,334375;113,3448;27;12;347,2793;False
146;2375756544;268114732,211523;112,6375;23,48584;12;346,6378;False
147;2261769472;474783792,232813;122,7134;35,09131;12;350,0098;False
148;4517089280;494088774,389063;122,2659;17,1626;12;346,9126;False
149;964298304;195230284,609766;78,9912;14,13135;12;350,0098;False
150;1692232192;408706933,058203;93,78;16,00977;12;350,2709;False
151;2059566720;580458570,798437;110,4505;25,25;12;349,4357;False
152;1693948800;344511055,365234;93,98891;16,15381;12;350,6458;False
153;5323317760;627715089,775;124,5059;15,71973;12;348,2317;False
154;2643639296;263875909,897656;109,3155;18,86084;12;349,1689;False
155;1017066240;284717835,341602;78,48803;13,06641;12;350,1803;False
156;3955240704;392769751,142187;125,257;21,79346;12;350,1803;False
157;1090541440;320141041,7;83,45763;15,62256;12;351,1802;False
158;1729965952;352832231,1625;96,41903;17,43311;12;348,9485;False
159;1397726720;251818931,8;89,04461;15,73389;12;349,8064;False
160;989879488;298235947,278125;79,53784;14,13818;12;349,688;False
161;1715873280;336122001,896875;93,67973;15,68213;12;349,3877;False
162;1609915008;355437886,234375;106,5955;28,08057;12;350,1493;False
163;1069394304;317879563,914063;81,13387;14,13281;12;348,785;False
164;936057920;274877241,669531;82,40965;17,25293;12;350,1493;False
165;1073155840;280353970,825;81,75099;14,50928;12;348,6073;False
166;897869632;197467809,096973;75,51758;12,62744;12;348,6073;False
167;1070933376;270165624,75;81,23547;14,15576;12;348,1071;False
168;1278926080;403574970,4;92,70544;20,1123;12;348,2463;False
169;915796096;289311488,447949;80,62913;16,06982;12;348,2107;False
170;3155002624;457078155,01875;106,6395;14,24365;12;347,4948;False
171;3112720640;538756431,65;111,3435;17,15576;12;347,4482;False
172;3009898752;714813229,075;105,2068;14,14209;12;347,4482;False
173;6543091200;736388327,4;140,1577;20,59277;12;349,1649;False
174;1943432320;594343532,454273;96,56107;15,60303;12;348,7949;False
175;2674535424;658802454,35;109,5635;18,77881;12;348,5406;False
176;1865265408;479080738,284375;96,23132;16,02881;12;348,6392;False
177;1373152640;405953785,998584;81,70206;11,30176;12;348,2834;False
178;1460609280;283072090,39248;95,7267;20,12598;12;350,0731;False
179;1384553984;402628351,395312;84,12128;12,62939;12;349,1958;False
180;1045294592;197732848,696919;80,46107;14,00146;12;349,1958;False
181;1233577344;400584549,133789;90,07591;18,63379;12;349,1667;False
182;2309776128;280190909,142466;105,927;19,03223;12;349,1667;False
183;2611906816;407927886,3;111,1352;20,38281;12;348,9922;False
184;1165132928;241722401,731187;91,9027;21,53418;12;351,7148;False
185;2326795520;488359597,15;109,5236;21,6543;12;350,1635;False
186;1972610560;423635796,939062;110,1254;26,1084;12;350,1635;False
187;4678810112;502059580,699707;142,1783;30,63867;12;350,8096;False
188;2418896128;708993829,427954;110,9522;21,97852;12;350,8096;False
189;1077035776;407618977,376562;81,46725;14,19434;11;347,0668;False
190;2016838784;542826805,847656;100,8598;18;12;350,8096;False
191;2439353856;302919794,389197;110,8909;21,76465;12;351,1099;False
192;1130131200;277520945,342578;80,51998;13,05957;12;351,1099;False
193;3583614976;777186928,399609;110,064;14,11523;12;344,6898;False
194;3782995200;576549259,647874;124,086;21,65527;12;345,5478;False
195;2576981760;557744205,719922;108,0621;18,5791;12;351,1099;False
196;1832951040;318029044,277148;95,72354;16,08301;12;351,1099;False
197;2164209664;397722634,382031;109,5443;23,07031;12;346,7312;False
198;2487525376;544102179,002344;111,1323;21,51172;12;350,8174;False
199;2533951744;501506631,61481;110,3241;20,15332;12;344,7179;False
200;1108203904;256589343,569922;86,37886;17,42578;12;346,8822;False
201;2234767616;399143771,058115;95,19826;12,78711;12;347,9275;False
202;1380999168;221327643,988921;92,63848;18,55566;12;347,9399;False
203;1929707648;585741150,529883;98,61965;17,08301;12;348,4994;False
204;1298322048;438760519,539453;84,04037;13,33203;12;346,998;False
205;2208492032;435416866,714844;108,9231;22,11816;12;347,0278;False
206;2726762752;704331675,246094;109,9479;18,77246;12;350,2843;False
207;982013248;425461321,546875;83,49947;17,20898;12;347,6463;False
208;1573306368;410383161,743896;87,60004;13,08496;12;349,5977;False
209;2113472512;385687578,638379;96,24592;14,14453;12;348,3821;False
210;2143288704;524691391,939062;110,7623;24,65137;12;351,0376;False
211;1820952832;310310759,701063;95,20795;15,83105;12;350,8452;False
212;1433607424;319959735,228906;95,41077;20,13672;12;348,3608;False
213;4306261504;785367573,485937;128,3674;21,96582;12;348,3608;False
214;3329472768;773643011,204687;115,9708;18,97363;12;349,2464;False
215;1311909888;384456328,615625;93,48033;20,22656;12;347,4922;False
216;2791342336;415433764,33457;108,17;17,04492;12;347,5214;False
217;815774848;200771808,823395;79,50603;17,13965;12;349,9226;False
218;1743340928;487923896,541895;96,45511;17,44336;12;351,327;False
219;2277208832;440477195,899817;95,20869;12,68848;12;351,6462;False
220;4737103360;696346232,225781;114,9808;12,97461;12;351,6462;False
221;3768046592;838653772,959375;124,1648;22,05859;12;349,7034;False
222;3499543040;796157051,09375;111,732;15,66992;12;351,8582;False
223;1068227136;382045017,8;81,10941;14,20117;12;350,512;False
224;4812123136;752337577,7;129,4041;20,4248;12;350,512;False
225;1555277312;437574790,6;84,15468;11,30371;12;350,5224;False
226;1452076032;635200586,6;85,22644;12,75195;12;350,9689;False
227;2096454272;482258651,597656;98,14922;15,51758;12;350,5596;False
228;6580763648;1079822506,6;125,4908;13,21094;12;350,5596;False
229;7984881152;1014412457,91992;140,8624;17,28516;12;350,5596;False
230;3907712256;768897650,690625;112,1145;14,17383;12;350,5596;False
231;3052378112;748018424,896875;110,5729;17,0918;12;349,0046;False
232;2203851008;597629202,729687;94,62225;12,75;12;350,5254;False
233;1241095040;429892257,8;78,98994;11,11035;12;354,1977;False
234;4815339520;574953142,486719;124,3996;17,28418;11;347,5355;False
235;4848812032;793946531,54375;119,4957;14,6709;11;348,8856;False
236;2354688256;602027076,170313;92,95641;11,14355;12;351,4308;False
237;2024970880;533412370,6;104,5084;20,48047;12;347,659;False
238;2567737600;578043789,525;110,9918;20,58301;11;348,2538;False
239;2230289408;419826031,136719;106,5842;20,15332;11;348,287;False
240;4651937792;461990351,125;120,4812;15,70703;11;346,7771;False
241;4651067904;489632305,408203;124,7069;17,98535;11;345,867;False
242;3355826176;719545191,2;116,022;18,73242;11;346,9222;False
243;2533572608;571787004,15625;112,0449;21,76758;11;349,9252;False
244;2170559232;499436439,55;97,16842;14,42188;11;351,1501;False
245;3824421888;600476913,6;112,6002;14,63965;11;348,2889;False
246;4172825344;743000175,571875;124,588;20,12598;11;348,5641;False
247;1563791872;386297643,578809;93,61488;17,12402;11;348,6624;False
248;1188593664;258524504,474878;86,02679;15,99219;11;347,0614;False
249;2392642560;398797713,9;112,3443;23,10645;11;347,0614;False
250;1587247232;522150673,7;91,71525;15,59766;11;349,895;False
251;2739111936;422941192,95;111,9132;20,14355;12;351,7393;False
252;977859008;295614585,464063;80,18706;14,76172;11;349,1371;False
253;1691873920;574963572,15;95,77877;17,36621;11;349,1371;False
254;913537664;262236515,55;68,26823;8,31543;11;349,7329;False
255;2487610880;475172240,15;109,401;20,27344;12;352,0666;False
256;903976256;308247836,5;82,46659;18,07813;12;353,3444;False
257;3688509184;332860533,756445;123,4864;22,33594;12;354,306;False
258;1810248192;383181841,298633;96,30513;16,66699;11;350,75;False
259;2396105728;430644693,002881;93,91471;11,44336;11;352,4723;False
260;1637011456;280897012,821875;98,12032;19,84668;11;350,5128;False
261;1402478720;306940284,816406;83,89577;12,43262;11;351,9643;False
262;2222085632;480366055,329687;110,26;23,53516;12;353,8395;False
263;3416881408;456136435,575;121,6294;22,36719;11;349,2104;False
264;1592290560;358155413,074854;80,86211;9,373047;10;349,0782;False
265;4316881920;713893462,845312;137,8434;29,18945;11;349,0217;False
266;2100770304;316628010,682031;99,40513;16,32227;11;351,1752;False
267;2807720704;417497886,497066;108,6226;17,41211;11;351,1752;False
268;1967255936;494035133,95;97,98003;16,3584;10;349,1816;False
269;1293241856;360514670,515625;77,1869;9,583984;10;349,1816;False
270;4171293952;592537257,725781;112,7864;13,5459;10;349,1816;False
271;4135219968;719192015,116797;112,3057;13,43262;10;349,1816;False
272;1966909056;475278632,388505;94,99613;14,4873;10;349,9034;False
273;1834903808;469450976,26875;93,92224;14,84766;10;350,1043;False
274;1290791936;422860614,45;83,92136;13,44727;10;349,9452;False
275;2063105920;484925319,983423;96,16457;14,54199;10;350,8206;False
276;2179256832;695887063,970312;95,21141;13,21484;10;350,4406;False
277;6670468608;880563498,740625;141,0901;20,84082;10;350,8206;False
278;2063309312;514933086,996875;100,9691;17,62988;10;349,9935;False
279;2436350208;455866108,465479;107,8199;19,41406;10;349,9935;False
280;1530933504;357394183,8;93,13826;17,36719;11;353,3242;False
281;2255851264;351139818,235547;112,6234;25;10;350,5381;False
282;4373654528;567633801,390625;123,104;18,36816;10;349,801;False
283;6305717248;1132160725,7;140,0612;21,37598;10;350,2583;False
284;2344760320;548468873,471875;109,1572;21,20801;10;350,2583;False
285;1134644224;347775327,989648;79,71334;12,46387;10;350,2583;False
286;2795620352;488317885,475;110,1772;18,46191;10;350,2583;False
287;2819103488;579211160,203125;124,957;30,31934;10;350,5809;False
288;3863261952;555831456,661719;110,3839;13,46094;10;350,2729;False
289;1875736448;425028500,074805;96,51028;16,17383;10;349,6958;False
290;1888090368;487921484,65;92,36225;13,45703;10;349,1355;False
291;4762622976;521775658,271094;122,3114;16,45996;10;350,2729;False
292;1013920000;400290293,632031;82,02743;15,62305;10;349,8912;False
293;869641728;241607213,171875;79,96063;16,4707;10;350,3867;False
294;3110739968;528884546,198242;108,1689;15,50098;10;352,2192;False
295;2079570304;524220037,917188;94,57193;13,50098;10;350,986;False
296;1817823616;249123804,344531;94,83099;15,58691;10;350,3569;False
297;3219671040;577943426,15;112,5759;17,47754;10;350,3569;False
298;2210448128;434553704,596875;97,49792;14,32227;10;350,3569;False
299;1728408576;319605363,842188;94,18553;16,03613;10;352,2162;False
300;776346624;206161277,28125;78,93209;17,61035;10;352,2162;False
301;2460512000;421819006,525;109,1522;20,24805;10;350,9764;False
302;2501852416;452971431,459375;96,58636;12,20898;10;350,9764;False
303;2237240064;434628711,86875;110,1099;23;10;350,0535;False
304;1587865472;306120828,67002;94,79971;17,75;10;348,9667;False
305;3778462208;408702179,055234;113,3163;15,4375;11;353,7707;False
306;3718239744;485561471,475028;112,719;15,35938;11;353,7707;False
307;1978105472;520295891,459375;94,59139;14,2334;11;351,6832;False
308;4066479616;823162019,976563;113,8704;14,60938;11;353,3516;False
309;9278706688;956150696,8375;142,4551;15,71289;11;354,0233;False
310;3147728384;718662767,546875;108,9516;15,69043;11;350,5072;False
311;2105863296;554364051,05625;96,21806;14,42383;11;354,3923;False
312;1858319744;477256639,75625;95,1253;15,54785;11;352,8635;False
313;2431959040;632312974,687109;98,47498;13,65625;11;353,1703;False
314;2338145792;421547801,63125;95,31287;12,47949;11;353,5593;False
315;4564350976;658941271,421484;127,6145;20,44824;11;351,9126;False
316;1829193728;530756590,839355;97,52695;17,44922;11;352,8069;False
317;4695844352;721327769,740625;139,8169;28,71191;11;352,8069;False
318;2523165440;741543635,50625;110,5153;20,8584;11;352,8069;False
319;1892603520;305619703,99375;96,83282;16,45898;11;354,301;False
320;1013571264;245315586,70498;80,09055;14,45215;11;356,0095;False
321;1413666560;381243365,6875;80,91486;10,73047;11;353,8772;False
322;2265026560;568571607,992188;97,96238;14,39648;11;354,0727;False
323;6601335808;1062201958,78594;143,2106;22,58984;11;354,523;False
324;2446438656;531369916,078125;96,19759;12,38867;11;353,9178;False
325;6624667648;943787865,180664;139,41;20,17969;11;353,9178;False
326;3185791744;674665312,954687;108,7496;15,47363;11;352,4513;False
327;1480425344;435934605,721875;91,03875;16,43555;11;354,2138;False
328;3099720192;755805800,453125;105,5244;14,22461;11;355,592;False
329;1668048640;494834829,484375;108,5655;29,52539;11;354,5173;False
330;2526915840;373479783,848812;95,58949;11,74902;11;355,592;False
331;2685911040;723703010,209375;98,53456;12,47363;11;355,4105;False
332;1213564288;339176707,029688;80,78903;12,48242;11;355,592;False
333;2465745152;612589947,060938;99,84726;14,31543;11;355,1469;False
334;8077586944;1107336527,78145;155,3926;25,62305;11;354,9693;False
335;7135675904;632580621,633002;141,0621;19,73145;11;355,592;False
336;1987680512;845676420,00625;95,2188;14,70605;11;355,592;False
337;2730232832;633849219,69375;107,3694;17,30664;11;355,5409;False
338;4981354496;540474854,421094;123,3191;16,50684;11;355,5409;False
339;11064161280;896569272,941406;167,8596;25,5127;11;355,5409;False
340;4022835712;1028690762,28302;110,0291;12,95313;11;355,53;False
341;1316484224;597239037,65;81,0677;11,64355;11;354,9032;False
342;1480196736;361979086,297656;94,40804;18,95801;11;353,2452;False
343;2144161024;490663381;96,74135;14,55859;11;356,3923;False
344;4965085696;898732336,310938;127,921;19,2207;11;356,3923;False
345;1147785088;319717094,731641;82,43207;14,29004;11;355,2297;False
346;5405059584;806686059,351563;123,6659;15,46582;11;357,4161;False
347;7944032256;1571454283,55;142,6824;18,63574;11;357,1957;False
348;3808797952;1019108890,55;127,4358;24,7666;11;357,6754;False
349;7779021312;986792494,174219;139,6093;17,46582;11;357,6491;False
350;1885011968;335372311,299219;97,8157;17,41895;11;358,6755;False
351;2403008256;451476367,534375;110,8933;22,54199;11;358,2008;False
352;2544886528;460863055,923437;109,8343;20,4082;11;356,8796;False
353;2376525568;647236075,163281;99,10983;14,48926;11;356,8796;False
354;2516737792;874098757,211719;109,8164;20,62305;11;356,8796;False
355;4039545344;782993721,552734;128,8352;24,33691;10;356,8292;False
356;1202397056;381804102,3125;86,28271;16,45215;11;356,9238;False
357;2894442752;532765826,432813;110,4102;18,32031;10;356,8292;False
358;1353723904;514083342,5625;85,93758;14,4375;11;358,3354;False
359;2509018880;632975350,139453;98,85807;13,64063;11;358,3354;False
360;7110075904;764405072,358203;140,3602;19,55762;10;358,2732;False
361;3430414592;422792020,812353;110,3695;15,48438;10;357,9677;False
362;2523844608;492922384,65625;100,4211;14,4502;11;358,6212;False
363;2024021632;594519163,253125;96,51259;15,38965;11;359,0112;False
364;3708058624;607351632,275;110,9769;14,69434;11;359,2245;False
365;1568490752;562013492,808594;82,15852;10,4668;11;360,3176;False
366;4338963968;798686718,831836;115,0071;14,44824;11;358,3456;False
367;1743355648;501281999,212891;95,666;17,29492;11;359,9765;False
368;2559583488;560466879,355859;106,7935;18,20703;11;358,2856;False
369;1946928256;486850580,846094;95,9651;15,70215;11;360,4589;False
370;7287795712;974199705,019141;141,0073;19,53711;11;360,1558;False
371;4798629376;732209219,224316;115,4463;13,2627;11;358,2856;False
372;5251923968;995357759,053125;124,5278;16,46484;11;359,5924;False
373;1432700032;246041031,547072;92,44824;18,3623;11;360,1537;False
374;1539803520;359983757,9;95,58093;19,54297;11;360,5544;False
375;1431795968;383024851,740625;80,74393;10,68945;11;360,0785;False
376;1790975104;590787253,829327;96,59096;17,46973;11;359,4428;False
377;4125219840;790198687,78125;113,3503;14,38379;11;359,4428;False
378;1380340608;383520950,00625;81,27776;11,49121;12;363,4671;False
379;2131691392;630425981,07251;94,78163;13,70117;12;361,8973;False
380;1149810560;320482871,025;79,28545;12,4375;12;361,8973;False
381;2334721280;541178413,403125;96,46279;13,38672;12;360,969;False
382;1549286912;435617138,496875;81,39234;10,2168;11;360,672;False
383;5860982272;721538522,679688;127,6859;16,27148;11;358,7775;False
384;3862984448;710318682,286719;111,5405;14,4043;11;359,4889;False
385;2360146176;723931076,954297;98,82515;14,57617;11;360,672;False
386;1692436608;550748219,880469;84,10637;10,62891;11;359,4889;False
387;2203308544;703166968,207813;98,37294;15,42969;11;363,0194;False
388;1995362048;601962308,96571;91,09172;12,45703;11;361,0112;False
389;2548515840;651089491,463709;96,24797;12,15625;11;361,0112;False
390;1399399296;466018149,44375;82,05155;11,62305;11;358,8513;False
391;5015460352;708658357,934766;120,8443;15,30078;11;359,848;False
392;3110519040;496210875,530005;110,8756;17,49609;11;360,1061;False
393;3203091968;818699932,629688;111,5948;17,4043;11;359,4599;False
394;3551801088;801920697,660519;105,4016;12,48828;11;359,3866;False
395;5276599296;1143374857,71328;121,5762;14,91797;11;360,304;False
396;1670922752;419636412,656958;81,76299;9,628906;11;360,0032;False
397;2155209472;562442566,75;96,40429;14,40625;11;359,4637;False
398;3397927424;623451278,392187;104,557;12,61719;11;358,7267;False
399;2395154176;671720847,032812;100,7819;15,50391;11;359,9519;False
400;1937718528;410581865,794824;94,02482;14,48242;11;359,0558;False
401;2026137856;600781499,450781;96,47329;15,30859;11;358,0766;False
402;2171251968;483281205,53125;109,3611;23,61719;11;358,4988;False
403;2045756416;284776548,382422;110,6607;26,25391;11;358,1573;False
404;723560128;192886754,09375;67,96365;10,46289;11;354,8293;False
405;935165568;241630877,604053;75,75575;12,51758;11;355,4237;False
406;1181721600;154063039,731982;83,29301;14,50781;11;356,191;False
407;1002441280;229969398,008057;78,74329;13,63672;11;355,5613;False
408;1128164480;211153115,424023;80,82149;13,51367;11;357,3045;False
409;1942262528;351053801,330469;94,0898;14,42578;11;357,5009;False
410;3288078592;578762388,20517;112,9642;17,70508;11;357,5009;False
411;1511319680;242325811,111689;98,43988;22,21289;11;357,5009;False
412;3140946432;550377276,694237;106,2149;14,48633;11;357,5009;False
413;2136264448;481079562,332812;90,9369;11,44336;11;357,4769;False
414;1195853056;438997955,11875;83,17766;14,30859;11;357,4769;False
415;1414336256;495303723;91,0049;17,43945;11;359,6056;False
416;1158188672;401979659,22168;81,64111;13,7832;11;359,3304;False
417;640682944;240228923,455615;69,84703;13,27539;11;357,354;False
418;1001701824;296666737,674414;81,20246;15,61523;11;359,7578;False
419;4203984640;578513620,217673;122,6135;19,26563;11;358,336;False
420;1980051328;436803949,151479;97,50418;16,24023;11;355,7753;False
421;2797338112;602873198,551991;102,8013;14,27148;11;357,454;False
422;1570354432;371016337,044531;96,40366;19,55664;11;355,5641;False
423;1933806464;375003975,96211;94,36033;14,6543;11;357,454;False
424;1448573696;444513470,298437;91,51668;17,36523;11;358,6082;False
