Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;127798102458368;14000631423463,5;60,19387;16,79708;14;347,2001;False
2;109840760307712;17807229234534,8;63,3332;17,17265;11;340,0104;False
3;132501720793088;16131639958348,8;78,15517;15,79795;12;284,9196;False
4;163962792443904;29265676457781;63,25159;14,07512;12;377,9636;False
5;200283435040768;38390390995737,6;63,12645;20,23633;12;404,8336;False
6;256676808622080;49663978418048;68,5686;14,18867;12;404,8336;False
7;276950933307392;81264103422374,4;70,28013;12,96399;12;405,1116;False
8;405917224927232;76001508202064,8;78,13499;14,10022;13;403,0131;False
9;223310465990656;48560538560102,4;65,47295;14,13727;13;394,0881;False
10;219584783187968;49187732984524,8;64,66403;16,18134;13;396,7865;False
11;566905416974336;115451301003776;87,94875;14,04935;12;411,0363;False
12;742007139991552;129163918421197;96,20452;21,95413;12;411,0363;False
13;278175418417152;91218250378854,4;67,84687;18,59369;13;409,1934;False
14;207584342573056;73614259330403,2;62,85796;12,53528;12;411,4441;False
15;446084631494656;90227561308979,2;81,1724;17,07349;12;411,1531;False
16;623164052733952;147758620019098;90,89356;25,96198;12;410,4629;False
17;609071124185088;137972560989389;89,65456;17,10437;12;412,9745;False
18;217053352951808;102600534995763;64,13719;15,9295;12;409,2781;False
19;472524416614400;142954637292339;82,65464;18,72211;12;411,6048;False
20;232235508695040;82603756260556,8;64,80302;12,40192;12;414,3053;False
21;311100922920960;74460292077568;71,78107;14,25616;12;412,3159;False
22;485874986909696;158541590026445;83,1629;17,38977;12;412,9063;False
23;660368401629184;148515607993600;91,93965;23,1001;12;413,7127;False
24;398269565894656;100212985443123;77,62962;14,06506;12;413,9722;False
25;244424541995008;103634474744218;68,39484;12,70959;11;411,0494;False
26;1,42119608831181E+15;136732525722010;118,7063;17,10718;12;413,6983;False
27;440062315593728;80769594438451,2;80,48034;20,60315;12;412,8141;False
28;424424339668992;78982231412697,6;79,34555;15,68713;12;413,6983;False
29;332321249034240;125488571980186;73,29637;14,42236;12;412,7716;False
30;468453928468480;147272701155738;82,16882;14,03894;12;412,8461;False
31;340350019305472;124505834615603;71,34332;15,86694;13;416,2052;False
32;399562283941888;140159953532458;77,7112;11,06677;12;413,9845;False
33;471092212793344;129584333566771;82,61029;13,90979;12;411,4093;False
34;312708012441600;113307038226842;72,01728;17,1571;12;411,67;False
35;729503953321984;139866869124301;95,35765;19,07495;12;412,3442;False
36;351577399361536;106782699523584;77,51394;12,64819;11;409,4142;False
37;251263925092352;94855726564966,4;66,86672;14,42334;12;412,1984;False
38;540064656392192;104954041729843;89,42017;23,09485;11;409,4953;False
39;413387951439872;115770519186637;81,68053;23,07336;11;410,0811;False
40;527238306988032;138693656043942;88,57222;17,3855;11;410,1165;False
41;273406813536256;78899705933004,8;71,24484;15,61365;11;409,6241;False
42;991614734434304;132211350156083;109,083;23,06067;11;411,0484;False
43;272744063172608;82519012576460,8;70,9997;17,07483;11;410,706;False
44;665500484894720;145906338056602;95,90276;17,21277;11;409,3431;False
45;610769515315200;109766341551718;92,76118;17,07373;11;411,2715;False
46;347313201479680;77785277697433,6;74,57012;10,0553;12;411,7325;False
47;382581023440896;122348442073498;79,1815;15,61182;11;412,2429;False
48;301153308901376;114102584856576;73,2234;11,43628;11;411,6061;False
49;395732045529088;108327139042918;80,38391;15,61328;11;410,677;False
50;297982549295104;119866296754995;72,97512;17,41406;11;411,5518;False
51;361928270544896;89932080125132,8;78,04161;17,14307;11;410,5982;False
52;608880803446784;115190115503309;92,36588;14,10376;11;412,6054;False
53;376416034095104;98606116215193,6;79,13038;12,57813;11;410,2815;False
54;145129260187648;45738332901376;57,22001;14,10498;11;412,9583;False
55;514344177631232;74386806661120;84,70456;20,49854;12;413,1592;False
56;413380301029376;77561330608924,5;81,22836;17,08765;11;412,3614;False
57;591351766843392;96771538052710,4;95,39334;21,83643;10;408,4108;False
58;620288974782464;155676183311155;92,94205;15,59009;11;412,5927;False
59;381928121303040;143589525566259;82,66399;13,06006;10;407,3905;False
60;345978137739264;77846678400921,6;80,08051;15,60449;10;406,9016;False
61;431858055643136;144195073650688;82,6764;23,27734;11;411,0878;False
62;795536726687744;119100007708710;103,1034;17,39575;11;404,0944;False
63;659846294667264;121768489266330;95,89223;21,54175;11;408,2253;False
64;396264487256064;132441162296525;80,78339;14,44067;11;408,8293;False
65;667484491350016;113560888252826;96,21143;17,23486;11;408,4349;False
66;212896529252352;90717312091750,4;65,85462;11,09473;11;407,6984;False
67;636729908264960;169188193219379;95,05566;14,53833;11;406,9517;False
68;416493749665792;167723815455949;79,13316;14,09204;12;412,2088;False
69;782174613667840;178318607279718;97,17003;13,88843;12;414,1667;False
70;730427841052672;125745780635487;100,0267;20,35864;11;404,8357;False
71;591294053220352;120204720871834;92,1796;21,60889;11;409,4197;False
72;325045641543680;105500390798131;72,82046;14,0813;12;412,4149;False
73;1,86065284707123E+15;189297887896426;136,2746;24,77466;11;405,8285;False
74;387937652965376;98981831896064;80,40131;17,08276;11;407,8745;False
75;428032514850816;118270397860250;80,43295;16,10571;12;409,2586;False
76;399706769326080;143110674874368;78,42628;20,15552;12;410,2593;False
77;698013655760896;131783963960934;94,44286;23,03052;12;410,2593;False
78;706850349645824;168992383782912;94,83973;18,9375;12;410,2593;False
79;276613895815168;81912046741094,4;67,3732;14,14014;13;411,2978;False
80;577855704530944;156391752082227;91,21254;23,5459;11;410,602;False
81;743609900990464;97538175611097,6;95,46838;20,11841;12;414,5037;False
82;267160135925760;111163645163110;67,86852;15,58667;12;414,5037;False
83;792578098200576;176942426030080;94,0838;23,1062;13;418,3291;False
84;647003335819264;193056642000486;91,18544;17,44434;12;414,3013;False
85;758312379351040;192706636414976;95,70815;15,64185;12;416,1725;False
86;823208328560640;129361677700301;98,95073;19,02515;12;413,7047;False
87;887760680386560;188020592046080;101,5376;17,1001;12;413,439;False
88;758377273622528;217326171891302;95,89671;17,04126;12;415,3661;False
89;518283434393600;116372737303347;84,54348;17,23999;12;415,0005;False
90;912535125491712;167126746370867;99,61697;15,63257;13;414,097;False
91;473525513093120;169414877300326;79,8185;14,5249;13;415,3011;False
92;518045835460608;170281022456192;82,44624;17,11548;13;414,2896;False
93;1,26787703013376E+15;305512435311341;111,0586;23,5166;13;414,4693;False
94;316896008208384;125672635288781;70,35573;14,15625;13;412,1212;False
95;853785744244736;229582939881472;97,34138;18,68311;13;414,4807;False
96;1,11980729440666E+15;198295633442406;106,3821;17,17529;13;415,1432;False
97;708394860150784;129860230384845;91,43029;14,104;13;414,6553;False
98;690997222703104;169384819151667;90,67559;14,58594;13;414,6553;False
99;703513898254336;140001624181965;91,44994;23,10547;13;413,6119;False
100;439550107189248;170803755042406;78,37543;20,08691;13;412,5802;False
101;456258603712512;110405797718221;79,79058;20,40576;13;410,3341;False
102;706433603600384;182931690078208;95,1303;19,96875;12;408,9258;False
103;783872602144768;187696170926080;95,06741;18,58398;13;412,4795;False
104;263098673922048;79961776350822,4;65,36893;13,13037;13;416,889;False
105;1,26777247452365E+15;154701521048371;110,7797;17,08008;13;415,5014;False
106;1,27437075224986E+15;207988896585130;111,4588;21,95752;13;413,685;False
107;1,30314810687488E+15;245557147834778;111,5292;20,1001;13;416,5126;False
108;1,2379529192407E+15;202676166595994;109,3393;23,3418;13;417,648;False
109;586246392905728;133826323819008;85,42542;15,61963;13;416,6696;False
110;370400697516032;116887473942272;72,99207;12,61182;13;418,4406;False
111;270604565479424;117518300367462;65,74006;16,04492;13;418,4406;False
112;797973919301632;192878311232307;94,58292;17,08203;13;417,0637;False
113;818050878144512;175347083994726;95,08157;17,50781;13;418,3271;False
114;1,12962699893146E+15;185553981099622;106,6061;20,13232;13;415,4783;False
115;500009791389696;127054775860429;81,24502;18,5;13;415,4783;False
116;472028347891712;121502647438950;79,70029;18,79932;13;415,4783;False
117;759941849677824;151770899441766;95,07864;15,61035;12;419,2278;False
118;718681306824704;166248244345242;94,06402;17,68896;12;415,9376;False
119;551864743493632;197189326186086;83,36362;15,61084;13;418,4593;False
120;526078330273792;116704012888474;85,09471;20,43359;12;414,3689;False
121;684413306273792;204053206361702;92,07394;15,66553;12;418,0636;False
122;443774543069184;134322811014349;80,37679;15,50098;12;414,505;False
123;739986760531968;181043849433907;94,7222;20,16748;12;417,0894;False
124;392636011642880;159312610100019;76,77538;12,5874;12;416,5953;False
125;1,11501511753728E+15;179927926911795;109,3977;17,57568;12;414,0234;False
126;749399449796608;183056569211290;95,75412;20,15283;12;414,3365;False
127;1,04483186225971E+15;184593357174374;107,2862;21,62158;12;413,1216;False
128;1,67524783305523E+15;194917187217920;125,1745;29,17871;12;414,429;False
129;1,5432412079063E+15;193603455205376;121,2743;27,61035;12;416,2127;False
130;1,05124082588058E+15;148999870214963;107,0624;23,08838;12;414,8297;False
131;1,53911119419802E+15;280980101673779;121,3278;27,54736;12;415,6578;False
132;709998963326976;151066370336358;93,6078;14,3833;12;416,2748;False
133;694191000649728;140980550298829;92,53915;20,125;12;417,9334;False
134;390127817850880;110133207901389;77,18304;13,05615;12;413,5107;False
135;767269063884800;181600450760704;95,92023;15,61084;12;416,8809;False
136;409119257264128;117747399471923;75,21114;14,08057;13;419,7784;False
137;716766288281600;103825846638182;90,67284;23,33838;13;419,7598;False
138;799619294429184;196527965939712;94,4154;20,12207;13;418,0907;False
139;738746320289792;223062557859226;92,1327;14,55078;13;417,2889;False
140;1,24534321577984E+15;222810803984794;106,4072;18,56348;14;419,5168;False
141;1,85242865578803E+15;345891943848346;124,624;29,0415;13;419,1128;False
